Ticker,Name,Country,Sector,LastPrice,LastPrice+1M,T12M_DVDS_PAID,TRAIL_12M_EARN_FOR_COMMON,TOTAL_EQUITY,BS_TOT_ASSET,TRAIL_12M_CASH_FROM_OPER,TRAIL_12M_FREE_CASH_FLOW,TRAIL_12M_OPER_MARGIN,TRAIL_12M_GROSS_MARGIN,TRAIL_12M_NET_SALES,TRAIL_12M_ACCT_RCV_UNBILLED_REV,VOLATILITY_90D,CUR_MKT_CAP,TRAIL_12M_EBITDA,TRAIL_12M_INT_EXP,NET_DEBT
DHR UN Equity,Danaher Corp,US,Industrials,82.38,87.28,-174.8,2726,23810.1,35535.9,3597.2,3003.2,17.5122,52.2298,19600.1,-149.8,17.642,57887.7331,4330.2,127.6,-989.2
TGT UN Equity,Target Corp,US,Consumer Discretionary,73.61,76.83,-1146,1524,16373,46461,3817,2452,5.9419,29.1523,71761,#N/A N/A,24.325,46886.9462,6196,#N/A N/A,12388
RJF UN Equity,Raymond James Financial Inc,US,Financials,52.62,57.13,-88.102,478.882,4433.256,23325.652,507.587,447.438,14.4186,#N/A N/A,4965.46,#N/A N/A,23.205,7494.5618,884.202,104.091,152.458
DE UN Equity,Deere & Co,US,Industrials,85.19,90.6,-786,3161.7,9065.5,61336.4,3525.9,866.6,15.1422,31.3061,36066.8,-749,19.515,29171.8659,6767.8,663.9,1807
D UN Equity,Dominion Resources Inc/VA,US,Utilities,76.89,72.09,-1388,1498,11707,52279,2893,-1975,22.7717,57.233,12678,104,19.665,44896.8895,4357,924,24668
WBC UN Equity,WABCO Holdings Inc,US,Industrials,95.17,116.83,0,642.7,1070.9,2458.1,628.4,498.5,11.7242,30.1801,2892.3,-122.2,26.786,5603.927,435.2,#N/A N/A,-106.4
RRD UW Equity,RR Donnelley & Sons Co,US,Industrials,16.47,19.07,-198.3,201.9,918.4,7566.9,641.6,400.1,5.1376,22.026,11289.4,-77.5,24.708,3290.7061,1041.9,#N/A N/A,3491.6
ROL UN Equity,Rollins Inc,US,Industrials,22.0333,22.36,-72.171,135.704,491.013,826.634,192.573,164.541,15.3617,49.7159,1392.322,#N/A N/A,19.133,4809.6333,255.977,#N/A N/A,-114.216
DOV UN Equity,Dover Corp,US,Industrials,70.04,72.05,-256.342,799.904,3921.939,8959.186,766.022,613.538,16.1257,38.7542,7560.703,-109.086,27.696,11581.9769,1508.04,#N/A N/A,2017.089
DOW UN Equity,Dow Chemical Co/The,US,Materials,45.16,49.24,-1972,3661,26902,69573,5978,2628,8.606,17.236,58169,-145,34.045,53223.7998,7750,983,14014
DUK UN Equity,Duke Energy Corp,US,Utilities,87.14,78.55,-2222,2474,41453,119656,6406,979,23.4694,66.2184,23128,-151,17.496,61633.3019,8933,1629,39714
ETN UN Equity,Eaton Corp PLC,US,Industrials,63.09,71.01,-899,1691,16645,34239,1806,1186,7.2133,30.3544,22514,#N/A N/A,27.708,29942.5144,2624,270,8010
VOYA UN Equity,Voya Financial Inc,US,Financials,39.01,44.19,-12.9,1460.3,17144.2,224303.8,3265.9,3224.4,21.0875,#N/A N/A,10931.1,#N/A N/A,22.325,9433.7336,#N/A N/A,394.4,1046.1
ECL UN Equity,Ecolab Inc,US,Materials,103.77,115.54,-333.4,1154.4,7766.3,19685.8,1775.6,1085.2,13.4549,45.8797,14159.2,-240.6,24.689,31143.0845,2773.5,271.8,6599
PKI UN Equity,PerkinElmer Inc,US,Health Care,45.71,47,-31.58,193.864,2062.754,3886.47,256.736,227.095,12.2446,45.1659,2221.993,-14.798,22.579,5163.5184,390.546,41.821,654.661
GNC UN Equity,GNC Holdings Inc,US,Consumer Discretionary,44.34,48.09,-57.415,251.761,770.745,2720.983,260.813,188.961,16.7091,37.649,2617.533,11.364,30.815,3940.1627,494.638,#N/A N/A,1195.155
EMC UN Equity,EMC Corp/MA,US,Information Technology,25.93,28.94,-850,2590,24291,45028,6482,5519,16.3129,62.1775,24073,-142,22.389,52765.176,5747,155,-2653
EMR UN Equity,Emerson Electric Co,US,Industrials,56.94,57.92,-1210,2147,10167,24177,3692,2925,14.4353,41.3987,24537,-263,24.478,39416.5795,4373,218,2875
EOG UN Equity,EOG Resources Inc,US,Energy,89.03,89.72,-239.117,3051.093,17719.898,34500.883,8539.947,594.578,27.977,57.682,16738.648,-150.91,42.782,48789.2768,8581.341,#N/A N/A,4428.666
ETR UN Equity,Entergy Corp,US,Utilities,87.51,79.51,-613.279,967.523,10453.795,44541.649,3881.249,1259.468,15.4819,63.6196,12355.509,-25.88,18.886,15793.9046,4037.504,623.206,12604.458
EFX UN Equity,Equifax Inc,US,Industrials,84.46,93.37,-118.1,346.1,2371,4707.1,612.1,526.4,26.2352,65.3893,2390.3,-12.1,15.782,10184.7385,825.6,69.2,1439.6
THO UN Equity,Thor Industries Inc,US,Consumer Discretionary,56.35,61.66,-104.473,176.819,1002.766,1408.849,193.433,159.617,6.8745,13.2387,3647.485,5.312,26.6,3008.4454,277.278,#N/A N/A,-313.627
EQT UN Equity,EQT Corp,US,Energy,74.44,79.81,-18.182,516.874,6175.25,11763.652,1286.198,-833.602,43.8085,73.7818,2269.299,-48.225,40.257,11278.1064,1662.283,131.556,1822.745
WBA UW Equity,Walgreens Boots Alliance Inc,US,Consumer Staples,73.75,83.08,-1223,2049,20767,48612,4791,3711,4.6948,27.9745,77617,-895,#N/A N/A,80383.2417,4947,#N/A N/A,1669
XL UN Equity,XL Group PLC,US,Financials,34.49,36.2,-168.514,349.621,11220.774,45909.756,694.554,694.554,7.2439,#N/A N/A,7067.165,#N/A N/A,15.966,8801.1216,#N/A N/A,140.509,-691.528
TTC UN Equity,Toro Co/The,US,Industrials,64.91,67.65,-45.048,173.87,408.727,1192.415,182.365,111.227,12.112,35.5905,2172.691,-5.042,20.665,3619.2916,316.295,15.426,59.901
FDX UN Equity,FedEx Corp,US,Industrials,169.11,176.98,-206,2533,15563,32984,4806,1068,8.8767,21.8121,46763,-448,22.285,47910.9975,6754,198,2469
UGI UN Equity,UGI Corp,US,Utilities,36.99,33.99,-373.8,337.2,3663.2,10093,1005.4,548.6,11.7792,47.3536,8277.3,18.1,18.612,6378.015,1337.9,237.7,3285.5
M UN Equity,Macy's Inc,US,Consumer Discretionary,63.88,63.72,-406,1544,5351,22412,2571,1798,9.9667,40.0995,27943,-6,25.666,22056.9152,3814,397,6158
FMC UN Equity,FMC Corp,US,Materials,57.5,63.41,-76.1,258.1,1784.3,5251.1,181.2,-24.4,15.4301,35.6266,3501.6,-398.6,23.77,7662.8533,646.7,#N/A N/A,1608
F UN Equity,Ford Motor Co,US,Consumer Discretionary,14.71,16.34,-1865,6201,26504,210598,13233,5986,2.5539,12.3168,145777,#N/A N/A,28.95,56614.1935,10850,831,-20998
MDLZ UW Equity,Mondelez International Inc,US,Consumer Staples,35.24,36.935,-960,3450,30956,69967,6361,4638,10.4951,37.0867,34902,429,20.415,59200.4942,4729,950,16175
NEE UN Equity,NextEra Energy Inc,US,Utilities,109.24,103.46,-1231,1909,19144,72193,5680,-1514,21.849,65.4219,15987,-147,17.75,47681.3264,6347,1236,28938
BEN UN Equity,Franklin Resources Inc,US,Financials,51.53,53.83,-290.4,2376.9,12447.2,16357.1,2138,2084.9,37.9349,#N/A N/A,8491.4,#N/A N/A,22.722,32042.7341,3443.6,#N/A N/A,-5447
PYPL UW Equity,PayPal Holdings Inc,US,Information Technology,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
FCX UN Equity,Freeport-McMoRan Inc,US,Materials,16.81,21.63,-1303,2251,26715,63976,6909,-169,22.845,28.2416,22088,198,47.242,17465.59,8989,650,19079
PBF UN Equity,PBF Energy Inc,US,Energy,28.1,31.17,-155.904,270.529,2174.539,5877.118,501.709,-280.821,3.8485,9.7493,20124.59,-120.52,39.27,2348.5601,947.617,#N/A N/A,406.197
TGNA UN Equity,TEGNA Inc,US,Consumer Discretionary,24.793,28.3029,-181.772,476.889,3196.305,9917.06,735.131,605.833,17.1807,48.2509,4913.093,#N/A N/A,30.467,7003.0149,1074.926,262.444,2738.092
GPS UN Equity,Gap Inc/The,US,Consumer Discretionary,41.19,41.6,-379,1250,2855,7819,1866,1175,12.796,38.1794,16302,#N/A N/A,32.317,17447.0962,2572,75,426
GD UN Equity,General Dynamics Corp,US,Industrials,133.21,138.78,-815,2327,13010,35311,5350,4844,12.2671,19.0196,30537,150,20.039,44144.4273,4248,#N/A N/A,-1194
HPE UN Equity,Hewlett Packard Enterprise Co,US,Information Technology,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
WRI UN Equity,Weingarten Realty Investors,US,Financials,37.48,36.22,-166.108,238.122,1627.248,3861.224,241.214,89.466,34.3914,#N/A N/A,514.375,#N/A N/A,18.288,4582.8716,332.558,101.093,1994.78
GIS UN Equity,General Mills Inc,US,Consumer Staples,52.48,53.79,-996.7,1506.5,7011.6,24203.7,2395.3,1685,13.9952,34.31,17641.8,-12.7,15.776,31684.6783,3047.2,330.1,9640.7
GPC UN Equity,Genuine Parts Co,US,Consumer Discretionary,92.94,96.08,-342.32,696.194,3508.148,8341.457,808.569,705.524,7.2363,30.188,15036.994,#N/A N/A,19.336,14228.0595,1232.636,24.807,699.857
GWW UN Equity,WW Grainger Inc,US,Industrials,235.84,236.91,-282.043,799.729,3476.406,5326.416,908.903,544.923,13.6032,43.3907,9831.226,-159.469,22.14,16080.354,1539.565,11.12,137.458
HAL UN Equity,Halliburton Co,US,Energy,39.99,42.94,-509,3392,15518,31583,4811,1668,15.5707,15.7062,31739,-932,46.717,33889.936,7008,393,5787
HOG UN Equity,Harley-Davidson Inc,US,Consumer Discretionary,61.7,63.57,-226.776,845.545,3284.363,10025.506,1118.858,901.911,20.9791,38.7721,6218.985,-14.193,28.239,13220.3453,1572.751,15.405,4406.423
HAR UN Equity,Harman International Industries Inc,US,Consumer Discretionary,129.63,137.99,-85.124,271.213,1852.645,4059.314,492.806,328.846,6.7099,27.6447,5605.6,-99.167,52.91,8896.29,514.17,#N/A N/A,52.661
JOY UN Equity,Joy Global Inc,US,Industrials,41.94,44.32,-74.945,323.799,2836.36,5592.349,363.34,272.263,13.4063,29.3151,3778.31,61.248,34.137,4083.7443,640.126,65.108,1011.089
HRS UN Equity,Harris Corp,US,Information Technology,67.13,77.68,-184.7,534,1796,4836.6,756.4,539.8,17.4931,33.7099,4975.1,57.2,18.448,7021.2422,1075.3,92.9,1180.3
HCP UN Equity,HCP Inc,US,Financials,47.29,42.36,-990.651,1016.276,11036.174,20744.89,1186.99,491.362,60.1148,#N/A N/A,2193.048,#N/A N/A,16.508,21718.5704,1824.837,434.358,9131.106
SON UN Equity,Sonoco Products Co,US,Materials,44.2,46.83,-128.075,233.523,1735.826,4013.004,384.14,220.337,7.7174,18.0198,4910.619,-21.841,18.168,4475.6968,575.796,55.087,786.044
HP UN Equity,Helmerich & Payne Inc,US,Energy,59.56,67.06,-264.386,708.719,4890.977,6720.998,1118.527,165.635,28.3567,31.8908,3719.707,-83.594,52.889,6462.8494,1578.336,4.654,-281.772
HSY UN Equity,Hershey Co/The,US,Consumer Staples,102.21,103.78,-430.688,830.479,1607.86,5916.553,952.124,629.571,18.2935,44.8764,7367.994,-35.286,17.893,22575.0719,1551.344,88.92,1884.449
FL UN Equity,Foot Locker Inc,US,Consumer Discretionary,53.22,56.17,-125,495,2602,3618,642,455,10.8946,33.0963,7031,#N/A N/A,29.012,7561.842,908,11,-781
HRL UN Equity,Hormel Foods Corp,US,Consumer Staples,25.61,29.255,-203.156,602.677,3612.0559,5455.619,746.879,587.741,9.9999,16.7984,9316.256,-20.486,19.641,13503.5368,1061.664,12.704,-84.174
HOT UN Equity,Starwood Hotels & Resorts Worldwide Inc,US,Consumer Discretionary,66.6138,74.3517,-815,527,2150,8426,1069,564,14.026,25.7338,5996,#N/A N/A,29.757,12852.0667,1123,99,1984
CNP UN Equity,CenterPoint Energy Inc,US,Utilities,23.09,20.79,-394,548,4473,22048,1605,232,10.2346,46.9794,9038,-81,24.035,9923.9859,1922,465,7529
PNRA UW Equity,Panera Bread Co,US,Consumer Discretionary,171.86,161.43,0,185.049,709.934,1254.342,331.544,108.52,11.2927,21.9014,2518.014,18.704,19.323,4634.9734,405.596,1.884,-46.11
LECO UW Equity,Lincoln Electric Holdings Inc,US,Industrials,67.91,69.04,-71.685,267.798,1376.479,2112.519,364.856,293.102,13.6327,33.7976,2844.161,-9.843,22.648,5275.2519,457.754,4.287,-190.981
HUM UN Equity,Humana Inc,US,Health Care,146.44,164.38,-172,972,10125,24331,1409,921,4.2645,21.0078,46359,-193,26.154,22454.3694,2416,143,-6188
ITW UN Equity,Illinois Tool Works Inc,US,Industrials,93.09,98.86,-707,2904,7801,19028,1866,1483,19.4716,39.9202,14534,-107,18.318,36392.0111,3351,256,2710
IR UN Equity,Ingersoll-Rand PLC,US,Industrials,66.4,67.19,-261.7,723.9,6333.7,16865.6,718.2,500.8,10.0104,30.0219,12749.7,#N/A N/A,21.74,17627.3317,1610.6,210.7,2590.9
IPG UN Equity,Interpublic Group of Cos Inc/The,US,Consumer Discretionary,19.94,22.3,-154.7,361.3,2371.2,11778.4,642.3,466.5,9.1215,#N/A N/A,7452.7,-121,25.027,8339.4869,836.1,88.2,854.9
IFF UN Equity,International Flavors & Fragrances Inc,US,Materials,106.11,121.93,-126.935,385.886,1643.654,3476.509,467.749,322.22,18.2027,44.0743,3057.62,-29.034,21.118,8591.8968,647.389,45.177,538.317
NLSN UN Equity,Nielsen Holdings PLC,US,Industrials,43.56,45.21,-337,368,5700,15361,1012,865,16.2624,57.9796,6266,0,23.546,16366.2263,1590,309,6251
VC UN Equity,Visteon Corp,US,Consumer Discretionary,96.95,100.53,-84,356,2177,5693,313,-1,4.2295,11.0308,4705,-38,28.904,4294.855,466,34,45
AAN UN Equity,Aaron's Inc,US,Consumer Discretionary,31.66,29.81,-6.155,78.813,1201.246,2287.928,53.061,0.687,5.2754,85.9207,2519.349,-74.895,28.487,2294.5328,210.44,14.271,525.132
JEC UN Equity,Jacobs Engineering Group Inc,US,Industrials,38.1,44.34,0,328.108,4505.66,8453.659,721.716,589.57,4.1596,16.3352,12695.157,107.944,28.095,4974.0557,673.48,#N/A N/A,68.16
JCI UN Equity,Johnson Controls Inc,US,Consumer Discretionary,46.47,50.81,-568,1215,11756,32804,2395,1196,4.5046,16.0071,39826,-18,25.486,30544.4468,2749,254,6271
K UN Equity,Kellogg Co,US,Consumer Staples,65.58,64.48,-673,1743,3445,15772,1595,966,18.5762,41.1203,14567,-55,18.216,23283.1235,3273,214,7223
KMB UN Equity,Kimberly-Clark Corp,US,Consumer Staples,107.96,109.66,-1252,2148,4620,18876,3200,2214,15.7041,34.2732,19791,#N/A N/A,19.106,40210.2601,3985,286,5481
BEAV UW Equity,B/E Aerospace Inc,US,Industrials,58.33,63.54,0,371.4,2889.7,6958.1,343.2,119,15.0706,39.4655,2540.7,-118.5,30.791,6142.47,512.7,127.4,2337.4
KIM UN Equity,Kimco Realty Corp,US,Financials,27.65,26.28,-421.349,374.536,4927.11,10293.211,546.199,-134.446,31.583,#N/A N/A,956.312,#N/A N/A,15.108,11375.9018,568.381,204.857,4543.127
KSS UN Equity,Kohl's Corp,US,Consumer Discretionary,59.72,73.8,-312,833,5805,15014,1800,1061,8.7517,36.4812,18785,#N/A N/A,26.411,12063.984,2533,#N/A N/A,4143
CPGX UN Equity,Columbia Pipeline Group Inc,US,Energy,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
KR UN Equity,Kroger Co/The,US,Consumer Staples,34.525,35.575,-333,1632,5344,30222,4040,1426,2.7639,20.772,106480,-164,16.728,33925.9499,4826,480,11272
LM UN Equity,Legg Mason Inc,US,Financials,55.44,57.27,-66.295,227.766,4631.238,6755.032,468.728,426.601,17.5365,#N/A N/A,2799.264,#N/A N/A,25.881,6326.2369,550.453,#N/A N/A,393.088
BIO UN Equity,Bio-Rad Laboratories Inc,US,Health Care,114.47,127.18,0,79.944,2176.73,3386.024,296.264,195.023,6.9611,54.3189,2179.455,36.346,16.28,3343.5879,303.82,24.15,-265.368
LEG UN Equity,Leggett & Platt Inc,US,Consumer Discretionary,42.63,45.05,-167.2,83,1228.6,3184.7,393.8,310.2,7.5683,20.6073,3537.1,-49.7,20.235,5866.9583,389.6,41.6,757.9
LEN UN Equity,Lennar Corp,US,Consumer Discretionary,44.91,50.21,-32.335,552.866,5038.141,12290.077,-688.476,-701.451,11.7829,23.4748,7111.077,-36.001,31.244,8932.8487,873.715,51.902,3939.609
LUK UN Equity,Leucadia National Corp,US,Financials,22.67,23.73,-92.837,222.623,10805.099,52727.801,-1500.667,-2030.178,1.9778,29.3047,11521.525,#N/A N/A,26.291,8352.2865,358.023,951.457,-712.607
LLY UN Equity,Eli Lilly & Co,US,Health Care,72,70.17,-2104.9,2689.5,17682.5,34648.8,4744.3,3526.5,15.6833,75.0486,20303.1,#N/A N/A,19.244,80166.9463,4575,151.1,795.7
LB UN Equity,L Brands Inc,US,Consumer Discretionary,84.63,91.86,-679,966.62,-433,7149,1649,971,16.5976,41.1963,11203.202,-31,21.509,24769.7196,2294.461,328.22,4227
LNC UN Equity,Lincoln National Corp,US,Financials,49.98,57.64,-157,1514,15452,248446,1390,1390,17.7123,#N/A N/A,12991,#N/A N/A,28.046,12984.2909,#N/A N/A,269,3615
L UN Equity,Loews Corp,US,Financials,38.26,41.01,-96,185,25116,78529,2863,838,15.9893,#N/A N/A,14641,#N/A N/A,17.27,14314.7546,#N/A N/A,475,10264
LOW UN Equity,Lowe's Cos Inc,US,Consumer Discretionary,67.76,74.09,-787,2550,10730,34032,4936,4019,8.3118,34.7885,55343,0,22.733,65924.2929,6194,515,9584
WRB UN Equity,WR Berkley Corp,US,Financials,48.99,49.91,-54.165,668.552,4743.474,22097.597,767.889,723.367,15.4881,#N/A N/A,7041.179,#N/A N/A,17.633,6217.2983,#N/A N/A,124.08,1279.277
HST UN Equity,Host Hotels & Resorts Inc,US,Financials,22.89,21,-409,601,7554,12135,1086,627,13.0289,#N/A N/A,5365,#N/A N/A,18.177,17335.0242,1401,224,3625
MMC UN Equity,Marsh & McLennan Cos Inc,US,Financials,53.77,56.89,-568,1474,7915,17987,1907,1509,17.5819,#N/A N/A,12820,-198,15.903,29084.1516,2635,172,1370
MAS UN Equity,Masco Corp,US,Industrials,21.8316,23.0181,-112,790,1358,7373,547,427,8.8619,28.0626,8057,-40,25.845,8849.5032,925,226,1867
FRC UN Equity,First Republic Bank/CA,US,Financials,50.92,57,-125.397,432.379,4685.675,46680.92,447.3,405.845,42.0157,#N/A N/A,1756.209,#N/A N/A,23.402,7040.6573,#N/A N/A,152.759,4339.757
MAT UW Equity,Mattel Inc,US,Consumer Discretionary,26.9,26.32,-508.39,715.543,3067.834,6883.518,875.371,629.837,14.5857,51.213,6143.053,171.2,25.848,9114.4404,1124.42,77.52,1890.328
DNKN UW Equity,Dunkin' Brands Group Inc,US,Consumer Discretionary,47.31,46.86,-93.057,165.916,354.544,3075.121,192.335,163.842,44.86,78.7883,738.673,-8.043,27.707,4947.8445,377.614,71.156,1660.995
SPGI UN Equity,S&P Global Inc,US,Financials,89.44,103.1,-321,901,2400,6270,1064,949,30.8637,67.2438,4967,-8,23.399,24282.96,1667,#N/A N/A,-1119
MDT UN Equity,Medtronic PLC,US,Health Care,71.4,77.59,-1158,2909,19438,38780,4163,3753,21.9196,74.2745,17368,-118,23.196,101304.1364,4659,385,-786
CVS UN Equity,CVS Health Corp,US,Consumer Staples,98.16,103.87,-1239,4588,38109,73576,6252,4162,6.434,18.5523,135142,-2564,16.841,112528.9968,10595,618,11846
MU UW Equity,Micron Technology Inc,US,Information Technology,29.265,30.67,0,3045,11630,22498,5699,2822,18.8715,33.2376,16358,-518,39.794,31527.5753,5190,352,1240
CGNX UW Equity,Cognex Corp,US,Information Technology,36.75,44.69,0,115.297,733.952,816.402,99.207,86.651,29.6916,77.1164,433.257,#N/A N/A,32.14,3198.9099,140.602,#N/A N/A,-87.937
MSI UN Equity,Motorola Solutions Inc,US,Information Technology,62.41,67.94,-316,1441,3242,12195,561,376,13.2278,47.9911,5874,116,19.989,15023.4819,951,134,560
MUR UN Equity,Murphy Oil Corp,US,Energy,44.91,50.89,-231.551,605.793,8402.508,17845.766,3262.481,-439.061,24.6957,41.8499,5417.789,#N/A N/A,38,7971.29,3106.556,105.002,2891.657
MYL UW Equity,Mylan NV,US,Health Care,53.15,57.325,0,920.4,3406.3,15174.1,1306.097,989.724,16.5646,45.06,7445.4,-590.023,33.047,19892.6397,1773.529,330.8,6493.3
CLH UN Equity,Clean Harbors Inc,US,Industrials,47.32,55.69,0,-28.904,1320.551,3761.217,331.764,60.321,3.293,27.9334,3436.042,-17.066,34.2,2836.7185,386.175,#N/A N/A,1170.718
LH UN Equity,Laboratory Corp of America Holdings,US,Health Care,114.78,123.03,0,517.9,2789.2,7231.8,774,557.2,15.2698,36.7712,5935.9,-31.7,24.631,9698.91,1148.2,108.8,2466.1
THC UN Equity,Tenet Healthcare Corp,US,Health Care,42.28,46.3,0,-73,1262,17312,723,-304,4.7117,#N/A N/A,16024,-1634,39.766,4155.2848,1555,740,11353
NWL UN Equity,Newell Brands Inc,US,Consumer Discretionary,36.87,39.29,-178.1,443.1,2029,6349.2,647.5,494,11.4466,38.3142,5666.3,-95.5,23,9995.4572,802.5,#N/A N/A,2054.2
NEM UN Equity,Newmont Mining Corp,US,Materials,25.15,26.33,-203,-673,13099,25121,1261,123,-20.9968,35.7738,7444,#N/A N/A,50.87,12544.7107,-260,#N/A N/A,4913
FOXA UW Equity,Twenty-First Century Fox Inc,US,Consumer Discretionary,33.16,35,-816,4296,20080,54711,3076,2442,17.389,#N/A N/A,32693,-614,23.368,70450.9758,6876,1154,15553
NKE UN Equity,NIKE Inc,US,Consumer Discretionary,46.125,48.56,-840,2997,11700,19167,3612,2694,13.4447,45.4854,29759,-386,27.255,79698.3315,4642,41,-3426
APAM UN Equity,Artisan Partners Asset Management Inc,US,Financials,48.27,48.5,-367.789,-40.323,146.371,983.965,320.523,311.436,33.6372,#N/A N/A,820.285,#N/A N/A,26.728,3525.8395,290.745,11.59,-33.302
NI UN Equity,NiSource Inc,US,Utilities,16.9994,16.8619,-317.5,527.6,6007.3,23710.1,1244.7,-779.6,19.1853,63.1793,6090.6,-50.6,23.807,13657.1746,1765.2,423.4,9693.5
ELS UN Equity,Equity LifeStyle Properties Inc,US,Financials,54.73,53.87,-96.484,113.488,976.544,3451.148,284.843,189.307,31.9618,#N/A N/A,758.049,#N/A N/A,17.203,4592.3402,357.668,117.921,2096.798
NBL UN Equity,Noble Energy Inc,US,Energy,47.74,47.23,-234,945,9938,21186,3487,-1024,24.1175,47.8407,5071,187,47.189,17275.0369,2942,205,4396
NSC UN Equity,Norfolk Southern Corp,US,Industrials,101.97,109.16,-672,2001,12439,33206,3020,1140,30.6403,#N/A N/A,11635,-20,27.892,31553.7869,4515,553,7489
ES UN Equity,Eversource Energy,US,Utilities,55.58,51.75,-484.62,775.335,10046.12,27982.311,1890.588,390.067,20.4654,61.773,7638.465,-131.58,17.465,17607.7094,2226.086,360.325,9303.101
NOC UN Equity,Northrop Grumman Corp,US,Industrials,156.95,165.71,-557,2041,9893,25043,2638,2167,13.3261,22.7859,24028,-213,23.899,31703.7874,3674,282,2524
CDK UW Equity,CDK Global Inc,US,Information Technology,45.16,46.83,#N/A N/A,#N/A N/A,735.1,2470.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,40.518,7254.08,#N/A N/A,#N/A N/A,644.7
WFC UN Equity,Wells Fargo & Co,US,Financials,51.92,54.79,-7810,21808,182990,1636855,29087,29087,40.4707,#N/A N/A,87624,#N/A N/A,18.884,268441.9659,#N/A N/A,4055,-32451
NUE UN Equity,Nucor Corp,US,Materials,43.65,47.03,-474.103,674.013,8015.703,15493.594,1119.872,253.6,5.916,8.4701,20996.138,-317.462,24.298,13924.3473,1946.615,173.404,3022.056
OXY UN Equity,Occidental Petroleum Corp,US,Energy,79.9676,77.8485,-2168,5672,44085,71510,11194,4429,38.1599,55.1774,20097,#N/A N/A,33.736,62034.248,11033,78,5539
OMC UN Equity,Omnicom Group Inc,US,Consumer Discretionary,72.8,79.54,-446.5,1053.3,3701.6,19968.6,1482.2,1255.2,12.6205,#N/A N/A,15180.8,#N/A N/A,18.084,18067.4801,2205.3,183.9,2960.2
OKE UN Equity,ONEOK Inc,US,Energy,44.03,44.26,-399.444,310.3,3759.395,14312.196,1143.76,-717.743,8.387,8.2901,13490.434,-215.631,43.026,9166.9605,1464.962,359.834,7054.204
IMS UN Equity,IMS Health Holdings Inc,US,Health Care,24.61,26.32,0,-115,1636,7390,55,-20,7.5465,53.1286,2637,-17,24.331,8200.7342,637,272,3545
OI UN Equity,Owens-Illinois Inc,US,Materials,23.35,26.16,0,128,1823,8141,627,215,10.5445,18.8274,6942,#N/A N/A,35.959,3850.6429,1174,219,3220
WEN UW Equity,Wendy's Co/The,US,Consumer Discretionary,10.54,11.09,-74.628,131.209,1728.715,4179.455,259.752,-31.577,10.5415,30.2092,2118.35,-4.257,23.28,3849.9142,402.865,52.689,1104.105
PCG UN Equity,PG&E Corp,US,Utilities,58.81,53.73,-816,1391,16031,57884,3551,-1332,14.3224,60.9357,16757,-169,18.799,27939.926,4701,730,14543
GCI UN Equity,Gannett Co Inc,US,Consumer Discretionary,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
PH UN Equity,Parker-Hannifin Corp,US,Industrials,116.46,122.69,-282.463,1076.821,6582.364,12744.625,1366.076,1151.678,9.5877,23.2891,13259.759,-148.334,28.696,17311.2114,1604.194,82.569,146.942
AMH UN Equity,American Homes 4 Rent,US,Financials,16.69,16.69,-29.125,-62.192,4186.857,5536.344,143.502,-1306.816,-3.5115,#N/A N/A,346.865,#N/A N/A,14.521,3529.4996,139.291,#N/A N/A,-21.939
PPL UN Equity,PPL Corp,US,Utilities,32.9418,31.6427,-951,939,13974,48189,3262,-825,27.2575,88.8387,7741,-193,18.314,23610.0568,3209,930,20394
JCP UN Equity,JC Penney Co Inc,US,Consumer Discretionary,7.27,8.5,0,-677,2430,11065,-71,-410,-4.1907,33.1055,12146,#N/A N/A,66.349,2216.2737,126,#N/A N/A,4603
