Ticker,Name,Country,Sector,LastPrice,LastPrice+1M,T12M_DVDS_PAID,TRAIL_12M_EARN_FOR_COMMON,TOTAL_EQUITY,BS_TOT_ASSET,TRAIL_12M_CASH_FROM_OPER,TRAIL_12M_FREE_CASH_FLOW,TRAIL_12M_OPER_MARGIN,TRAIL_12M_GROSS_MARGIN,TRAIL_12M_NET_SALES,TRAIL_12M_ACCT_RCV_UNBILLED_REV,VOLATILITY_90D,CUR_MKT_CAP,TRAIL_12M_EBITDA,TRAIL_12M_INT_EXP,NET_DEBT
DHR UN Equity,Danaher Corp,US,Industrials,85.71,82.38,-174.8,2726,23810.1,35535.9,3597.2,3003.2,17.5122,52.2298,19600.1,-149.8,16.468,60227.6961,4330.2,127.6,-989.2
TGT UN Equity,Target Corp,US,Consumer Discretionary,75.91,73.61,-1146,1524,16373,46461,3817,2452,5.9419,29.1523,71761,#N/A N/A,21.886,48351.9642,6196,#N/A N/A,12388
RJF UN Equity,Raymond James Financial Inc,US,Financials,57.29,52.62,-88.102,478.882,4433.256,23325.652,507.587,447.438,14.4186,#N/A N/A,4965.46,#N/A N/A,18.438,8147.5758,884.202,104.091,152.458
DE UN Equity,Deere & Co,US,Industrials,88.47,85.19,-786,3161.7,9065.5,61336.4,3525.9,866.6,15.1422,31.3061,36066.8,-749,17.586,30459.8311,6767.8,663.9,1807
D UN Equity,Dominion Resources Inc/VA,US,Utilities,76.9,76.89,-1388,1498,11707,52279,2893,-1975,22.7717,57.233,12678,104,19.155,44902.7286,4357,924,24668
WBC UN Equity,WABCO Holdings Inc,US,Industrials,104.78,95.17,0,642.7,1070.9,2458.1,628.4,498.5,11.7242,30.1801,2892.3,-122.2,23.468,6169.7959,435.2,#N/A N/A,-106.4
RRD UW Equity,RR Donnelley & Sons Co,US,Industrials,16.805,16.47,-198.3,201.9,918.4,7566.9,641.6,400.1,5.1376,22.026,11289.4,-77.5,22.918,3357.6391,1041.9,#N/A N/A,3491.6
ROL UN Equity,Rollins Inc,US,Industrials,22.0667,22.0333,-72.171,135.704,491.013,826.634,192.573,164.541,15.3617,49.7159,1392.322,#N/A N/A,15.011,4816.9096,255.977,#N/A N/A,-114.216
DOV UN Equity,Dover Corp,US,Industrials,71.72,70.04,-256.342,799.904,3921.939,8959.186,766.022,613.538,16.1257,38.7542,7560.703,-109.086,24.947,11859.7856,1508.04,#N/A N/A,2017.089
DOW UN Equity,Dow Chemical Co/The,US,Materials,45.61,45.16,-1972,3661,26902,69573,5978,2628,8.606,17.236,58169,-145,31.501,53754.1521,7750,983,14014
DUK UN Equity,Duke Energy Corp,US,Utilities,83.54,87.14,-2222,2474,41453,119656,6406,979,23.4694,66.2184,23128,-151,17.48,59087.0558,8933,1629,39714
ETN UN Equity,Eaton Corp PLC,US,Industrials,67.96,63.09,-899,1691,16645,34239,1806,1186,7.2133,30.3544,22514,#N/A N/A,24.488,32253.8164,2624,270,8010
VOYA UN Equity,Voya Financial Inc,US,Financials,42.38,39.01,-12.9,1460.3,17144.2,224303.8,3265.9,3224.4,21.0875,#N/A N/A,10931.1,#N/A N/A,19.34,10248.696,#N/A N/A,394.4,1046.1
ECL UN Equity,Ecolab Inc,US,Materials,104.52,103.77,-333.4,1154.4,7766.3,19685.8,1775.6,1085.2,13.4549,45.8797,14159.2,-240.6,22.199,31368.1719,2773.5,271.8,6599
PKI UN Equity,PerkinElmer Inc,US,Health Care,43.73,45.71,-31.58,193.864,2062.754,3886.47,256.736,227.095,12.2446,45.1659,2221.993,-14.798,21.243,4939.8525,390.546,41.821,654.661
GNC UN Equity,GNC Holdings Inc,US,Consumer Discretionary,46.96,44.34,-57.415,251.761,770.745,2720.983,260.813,188.961,16.7091,37.649,2617.533,11.364,28.761,4172.9824,494.638,#N/A N/A,1195.155
EMC UN Equity,EMC Corp/MA,US,Information Technology,29.74,25.93,-850,2590,24291,45028,6482,5519,16.3129,62.1775,24073,-142,18.841,60518.1772,5747,155,-2653
EMR UN Equity,Emerson Electric Co,US,Industrials,61.73,56.94,-1210,2147,10167,24177,3692,2925,14.4353,41.3987,24537,-263,21.381,42732.4456,4373,218,2875
EOG UN Equity,EOG Resources Inc,US,Energy,92.07,89.03,-239.117,3051.093,17719.898,34500.883,8539.947,594.578,27.977,57.682,16738.648,-150.91,39.602,50455.2254,8581.341,#N/A N/A,4428.666
ETR UN Equity,Entergy Corp,US,Utilities,87.48,87.51,-613.279,967.523,10453.795,44541.649,3881.249,1259.468,15.4819,63.6196,12355.509,-25.88,19.202,15788.4901,4037.504,623.206,12604.458
EFX UN Equity,Equifax Inc,US,Industrials,80.87,84.46,-118.1,346.1,2371,4707.1,612.1,526.4,26.2352,65.3893,2390.3,-12.1,15.415,9751.8329,825.6,69.2,1439.6
THO UN Equity,Thor Industries Inc,US,Consumer Discretionary,55.87,56.35,-104.473,176.819,1002.766,1408.849,193.433,159.617,6.8745,13.2387,3647.485,5.312,23.101,2982.8189,277.278,#N/A N/A,-313.627
EQT UN Equity,EQT Corp,US,Energy,75.7,74.44,-18.182,516.874,6175.25,11763.652,1286.198,-833.602,43.8085,73.7818,2269.299,-48.225,36.568,11469.004,1662.283,131.556,1822.745
WBA UW Equity,Walgreens Boots Alliance Inc,US,Consumer Staples,76.2,73.75,-1199,1894,20617,37250,3893,2784,4.6824,28.2346,76392,-616,#N/A N/A,83053.6003,4893,#N/A N/A,1844
XL UN Equity,XL Group PLC,US,Financials,34.37,34.49,-168.514,349.621,11220.774,45909.756,694.554,694.554,7.2439,#N/A N/A,7067.165,#N/A N/A,14.121,8869.305,#N/A N/A,140.509,-691.528
TTC UN Equity,Toro Co/The,US,Industrials,63.81,64.91,-41.917,167.918,412.733,1127.827,227.949,159.684,11.767,35.4419,2140.917,-14.924,18.633,3557.9571,304.955,14.968,47.18
FDX UN Equity,FedEx Corp,US,Industrials,173.66,169.11,-196,2429,15121,32587,4317,631,8.6227,21.5999,46227,-612,20.869,49200.0699,6585,180,2320
UGI UN Equity,UGI Corp,US,Utilities,37.98,36.99,-373.8,337.2,3663.2,10093,1005.4,548.6,11.7792,47.3536,8277.3,18.1,17.656,6548.7161,1337.9,237.7,3285.5
M UN Equity,Macy's Inc,US,Consumer Discretionary,65.75,63.88,-406,1544,5351,22412,2571,1798,9.9667,40.0995,27943,-6,23.239,22702.6014,3814,397,6158
FMC UN Equity,FMC Corp,US,Materials,57.03,57.5,-76.1,258.1,1784.3,5251.1,181.2,-24.4,15.4301,35.6266,3501.6,-398.6,23.037,7600.2178,646.7,#N/A N/A,1608
F UN Equity,Ford Motor Co,US,Consumer Discretionary,15.5,14.71,-1865,6201,26504,210598,13233,5986,2.5539,12.3168,145777,#N/A N/A,26.689,59654.6566,10850,831,-20998
MDLZ UW Equity,Mondelez International Inc,US,Consumer Staples,36.325,35.24,-960,3450,30956,69967,6361,4638,10.4951,37.0867,34902,429,19.115,61023.2109,4729,950,16175
NEE UN Equity,NextEra Energy Inc,US,Utilities,106.29,109.24,-1231,1909,19144,72193,5680,-1514,21.849,65.4219,15987,-147,17.804,46393.7036,6347,1236,28938
BEN UN Equity,Franklin Resources Inc,US,Financials,55.37,51.53,-290.4,2376.9,12447.2,16357.1,2138,2084.9,37.9349,#N/A N/A,8491.4,#N/A N/A,18.888,34460.7111,3443.6,#N/A N/A,-5447
PYPL UW Equity,PayPal Holdings Inc,US,Information Technology,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
FCX UN Equity,Freeport-McMoRan Inc,US,Materials,23.36,16.81,-1303,2251,26715,63976,6909,-169,22.845,28.2416,22088,198,34.434,24271.04,8989,650,19079
PBF UN Equity,PBF Energy Inc,US,Energy,26.64,28.1,-155.904,270.529,2174.539,5877.118,501.709,-280.821,3.8485,9.7493,20124.59,-120.52,35.7,2226.5353,947.617,#N/A N/A,406.197
TGNA UN Equity,TEGNA Inc,US,Consumer Discretionary,25.5285,24.793,-181.772,476.889,3196.305,9917.06,735.131,605.833,17.1807,48.2509,4913.093,#N/A N/A,27.886,7210.7792,1074.926,262.444,2738.092
GPS UN Equity,Gap Inc/The,US,Consumer Discretionary,42.11,41.19,-379,1250,2855,7819,1866,1175,12.796,38.1794,16302,#N/A N/A,30.815,17836.7862,2572,75,426
GD UN Equity,General Dynamics Corp,US,Industrials,137.62,133.21,-815,2327,13010,35311,5350,4844,12.2671,19.0196,30537,150,18.971,45605.856,4248,#N/A N/A,-1194
HPE UN Equity,Hewlett Packard Enterprise Co,US,Information Technology,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
WRI UN Equity,Weingarten Realty Investors,US,Financials,34.92,37.48,-166.108,238.122,1627.248,3861.224,241.214,89.466,34.3914,#N/A N/A,514.375,#N/A N/A,16.917,4269.8473,332.558,101.093,1994.78
GIS UN Equity,General Mills Inc,US,Consumer Staples,53.33,52.48,-990.2,1710.3,7641.9,23372.8,2489.3,1801,15.6139,34.7958,17805.3,12.4,15.721,32197.8638,3364.8,322.8,8478.7
GPC UN Equity,Genuine Parts Co,US,Consumer Discretionary,106.57,92.94,-342.32,696.194,3508.148,8341.457,808.569,705.524,7.2363,30.188,15036.994,#N/A N/A,14.364,16314.6578,1232.636,24.807,699.857
GWW UN Equity,WW Grainger Inc,US,Industrials,254.89,235.84,-282.043,799.729,3476.406,5326.416,908.903,544.923,13.6032,43.3907,9831.226,-159.469,19.101,17379.2462,1539.565,11.12,137.458
HAL UN Equity,Halliburton Co,US,Energy,39.33,39.99,-509,3392,15518,31583,4811,1668,15.5707,15.7062,31739,-932,44.576,33330.6123,7008,393,5787
HOG UN Equity,Harley-Davidson Inc,US,Consumer Discretionary,65.91,61.7,-226.776,845.545,3284.363,10025.506,1118.858,901.911,20.9791,38.7721,6218.985,-14.193,24.848,14122.4143,1572.751,15.405,4406.423
HAR UN Equity,Harman International Industries Inc,US,Consumer Discretionary,106.71,129.63,-85.124,271.213,1852.645,4059.314,492.806,328.846,6.7099,27.6447,5605.6,-99.167,35.001,7311.3097,514.17,#N/A N/A,52.661
JOY UN Equity,Joy Global Inc,US,Industrials,46.52,41.94,-73.933,220.934,2809.986,5590.709,493.498,388.921,9.8737,29.2706,3826.477,259.833,30.007,4529.704,510.195,65.313,961.453
HRS UN Equity,Harris Corp,US,Information Technology,71.82,67.13,-184.7,534,1796,4836.6,756.4,539.8,17.4931,33.7099,4975.1,57.2,17.166,7511.7774,1075.3,92.9,1180.3
HCP UN Equity,HCP Inc,US,Financials,44.03,47.29,-990.651,1016.276,11036.174,20744.89,1186.99,491.362,60.1148,#N/A N/A,2193.048,#N/A N/A,17.478,20221.3714,1824.837,434.358,9131.106
SON UN Equity,Sonoco Products Co,US,Materials,43.7,44.2,-128.075,233.523,1735.826,4013.004,384.14,220.337,7.7174,18.0198,4910.619,-21.841,16.578,4425.0668,575.796,55.087,786.044
HP UN Equity,Helmerich & Payne Inc,US,Energy,67.42,59.56,-264.386,708.719,4890.977,6720.998,1118.527,165.635,28.3567,31.8908,3719.707,-83.594,48.383,7298.6527,1578.336,4.654,-281.772
HSY UN Equity,Hershey Co/The,US,Consumer Staples,103.93,102.21,-430.688,830.479,1607.86,5916.553,952.124,629.571,18.2935,44.8764,7367.994,-35.286,15.431,22954.9674,1551.344,88.92,1884.449
FL UN Equity,Foot Locker Inc,US,Consumer Discretionary,56.18,53.22,-125,495,2602,3618,642,455,10.8946,33.0963,7031,#N/A N/A,25.954,7982.418,908,11,-781
HRL UN Equity,Hormel Foods Corp,US,Consumer Staples,26.05,25.61,-203.156,602.677,3612.0559,5455.619,746.879,587.741,9.9999,16.7984,9316.256,-20.486,18.109,13735.5382,1061.664,12.704,-84.174
HOT UN Equity,Starwood Hotels & Resorts Worldwide Inc,US,Consumer Discretionary,75.0366,66.6138,-815,527,2150,8426,1069,564,14.026,25.7338,5996,#N/A N/A,26.627,14477.1022,1123,99,1984
CNP UN Equity,CenterPoint Energy Inc,US,Utilities,23.43,23.09,-394,548,4473,22048,1605,232,10.2346,46.9794,9038,-81,21.837,10070.1165,1922,465,7529
PNRA UW Equity,Panera Bread Co,US,Consumer Discretionary,174.8,171.86,0,185.049,709.934,1254.342,331.544,108.52,11.2927,21.9014,2518.014,18.704,19.076,4714.2636,405.596,1.884,-46.11
LECO UW Equity,Lincoln Electric Holdings Inc,US,Industrials,69.09,67.91,-71.685,267.798,1376.479,2112.519,364.856,293.102,13.6327,33.7976,2844.161,-9.843,21.194,5366.9144,457.754,4.287,-190.981
HUM UN Equity,Humana Inc,US,Health Care,143.63,146.44,-172,972,10125,24331,1409,921,4.2645,21.0078,46359,-193,24.897,22023.4982,2416,143,-6188
ITW UN Equity,Illinois Tool Works Inc,US,Industrials,94.7,93.09,-707,2904,7801,19028,1866,1483,19.4716,39.9202,14534,-107,16.485,37021.4142,3351,256,2710
IR UN Equity,Ingersoll-Rand PLC,US,Industrials,63.39,66.4,-261.7,723.9,6333.7,16865.6,718.2,500.8,10.0104,30.0219,12749.7,#N/A N/A,20.123,16828.2614,1610.6,210.7,2590.9
IPG UN Equity,Interpublic Group of Cos Inc/The,US,Consumer Discretionary,20.77,19.94,-154.7,361.3,2371.2,11778.4,642.3,466.5,9.1215,#N/A N/A,7452.7,-121,20.122,8686.617,836.1,88.2,854.9
IFF UN Equity,International Flavors & Fragrances Inc,US,Materials,101.36,106.11,-126.935,385.886,1643.654,3476.509,467.749,322.22,18.2027,44.0743,3057.62,-29.034,18.853,8207.2817,647.389,45.177,538.317
NLSN UN Equity,Nielsen Holdings PLC,US,Industrials,44.73,43.56,-337,368,5700,15361,1012,865,16.2624,57.9796,6266,0,21.925,16805.8151,1590,309,6251
VC UN Equity,Visteon Corp,US,Consumer Discretionary,106.86,96.95,-84,356,2177,5693,313,-1,4.2295,11.0308,4705,-38,28.566,4733.8649,466,34,45
AAN UN Equity,Aaron's Inc,US,Consumer Discretionary,30.57,31.66,-6.155,78.813,1201.246,2287.928,53.061,0.687,5.2754,85.9207,2519.349,-74.895,25.201,2215.536,210.44,14.271,525.132
JEC UN Equity,Jacobs Engineering Group Inc,US,Industrials,44.69,38.1,0,328.108,4505.66,8453.659,721.716,589.57,4.1596,16.3352,12695.157,107.944,24.714,5834.3976,673.48,#N/A N/A,68.16
JCI UN Equity,Johnson Controls Inc,US,Consumer Discretionary,48.34,46.47,-568,1215,11756,32804,2395,1196,4.5046,16.0071,39826,-18,22.347,32271.4081,2749,254,6271
K UN Equity,Kellogg Co,US,Consumer Staples,65.44,65.58,-673,1743,3445,15772,1595,966,18.5762,41.1203,14567,-55,15.957,23233.4187,3273,214,7223
KMB UN Equity,Kimberly-Clark Corp,US,Consumer Staples,115.54,107.96,-1252,2148,4620,18876,3200,2214,15.7041,34.2732,19791,#N/A N/A,14.301,43033.4703,3985,286,5481
BEAV UW Equity,B/E Aerospace Inc,US,Industrials,58.02,58.33,0,371.4,2889.7,6958.1,343.2,119,15.0706,39.4655,2540.7,-118.5,30.16,6109.8253,512.7,127.4,2337.4
KIM UN Equity,Kimco Realty Corp,US,Financials,25.14,27.65,-421.349,374.536,4927.11,10293.211,546.199,-134.446,31.583,#N/A N/A,956.312,#N/A N/A,14.242,10343.225,568.381,204.857,4543.127
KSS UN Equity,Kohl's Corp,US,Consumer Discretionary,61.04,59.72,-312,833,5805,15014,1800,1061,8.7517,36.4812,18785,#N/A N/A,24.66,12330.636,2533,#N/A N/A,4143
CPGX UN Equity,Columbia Pipeline Group Inc,US,Energy,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
KR UN Equity,Kroger Co/The,US,Consumer Staples,32.105,34.525,-330,1569,5022,29079,3552,985,2.7174,20.6841,103998,-285,15.615,31547.9398,4648,474,10952
LM UN Equity,Legg Mason Inc,US,Financials,53.37,55.44,-66.295,227.766,4631.238,6755.032,468.728,426.601,17.5365,#N/A N/A,2799.264,#N/A N/A,24.044,6090.03,550.453,#N/A N/A,393.088
BIO UN Equity,Bio-Rad Laboratories Inc,US,Health Care,120.56,114.47,0,79.944,2176.73,3386.024,296.264,195.023,6.9611,54.3189,2179.455,36.346,15.686,3491.1541,303.82,24.15,-265.368
LEG UN Equity,Leggett & Platt Inc,US,Consumer Discretionary,42.61,42.63,-167.2,83,1228.6,3184.7,393.8,310.2,7.5683,20.6073,3537.1,-49.7,16.538,5864.2058,389.6,41.6,757.9
LEN UN Equity,Lennar Corp,US,Consumer Discretionary,44.81,44.91,-32.335,552.866,5038.141,12290.077,-688.476,-701.451,11.7829,23.4748,7111.077,-36.001,27.083,8924.6879,873.715,51.902,3939.609
LUK UN Equity,Leucadia National Corp,US,Financials,22.42,22.67,-92.837,222.623,10805.099,52727.801,-1500.667,-2030.178,1.9778,29.3047,11521.525,#N/A N/A,23.455,8260.1792,358.023,951.457,-712.607
LLY UN Equity,Eli Lilly & Co,US,Health Care,68.99,72,-2104.9,2689.5,17682.5,34648.8,4744.3,3526.5,15.6833,75.0486,20303.1,#N/A N/A,17.959,76815.5226,4575,151.1,795.7
LB UN Equity,L Brands Inc,US,Consumer Discretionary,86.55,84.63,-679,966.62,-433,7149,1649,971,16.5976,41.1963,11203.202,-31,18.42,25331.67,2294.461,328.22,4227
LNC UN Equity,Lincoln National Corp,US,Financials,57.67,49.98,-157,1514,15452,248446,1390,1390,17.7123,#N/A N/A,12991,#N/A N/A,24.339,14982.074,#N/A N/A,269,3615
L UN Equity,Loews Corp,US,Financials,42.02,38.26,-96,185,25116,78529,2863,838,15.9893,#N/A N/A,14641,#N/A N/A,15.109,15721.5365,#N/A N/A,475,10264
LOW UN Equity,Lowe's Cos Inc,US,Consumer Discretionary,68.8,67.76,-787,2550,10730,34032,4936,4019,8.3118,34.7885,55343,0,18.67,66936.118,6194,515,9584
WRB UN Equity,WR Berkley Corp,US,Financials,51.26,48.99,-54.165,668.552,4743.474,22097.597,767.889,723.367,15.4881,#N/A N/A,7041.179,#N/A N/A,13.892,6505.3829,#N/A N/A,124.08,1279.277
HST UN Equity,Host Hotels & Resorts Inc,US,Financials,23.77,22.89,-409,601,7554,12135,1086,627,13.0289,#N/A N/A,5365,#N/A N/A,18.296,18001.4647,1401,224,3625
MMC UN Equity,Marsh & McLennan Cos Inc,US,Financials,57.24,53.77,-568,1474,7915,17987,1907,1509,17.5819,#N/A N/A,12820,-198,13.526,30961.072,2635,172,1370
MAS UN Equity,Masco Corp,US,Industrials,22.148,21.8316,-112,790,1358,7373,547,427,8.8619,28.0626,8057,-40,22.735,8977.7569,925,226,1867
FRC UN Equity,First Republic Bank/CA,US,Financials,52.12,50.92,-125.397,432.379,4685.675,46680.92,447.3,405.845,42.0157,#N/A N/A,1756.209,#N/A N/A,17.94,7196.13,#N/A N/A,152.759,4339.757
MAT UW Equity,Mattel Inc,US,Consumer Discretionary,30.945,26.9,-508.39,715.543,3067.834,6883.518,875.371,629.837,14.5857,51.213,6143.053,171.2,23.543,10484.9948,1124.42,77.52,1890.328
DNKN UW Equity,Dunkin' Brands Group Inc,US,Consumer Discretionary,42.65,47.31,-93.057,165.916,354.544,3075.121,192.335,163.842,44.86,78.7883,738.673,-8.043,26.421,4460.4855,377.614,71.156,1660.995
SPGI UN Equity,S&P Global Inc,US,Financials,88.98,89.44,-321,901,2400,6270,1064,949,30.8637,67.2438,4967,-8,19.364,24158.07,1667,#N/A N/A,-1119
MDT UN Equity,Medtronic PLC,US,Health Care,72.2,71.4,-1158,2909,19438,38780,4163,3753,21.9196,74.2745,17368,-118,20.925,71067.6533,4659,385,-786
CVS UN Equity,CVS Health Corp,US,Consumer Staples,96.31,98.16,-1239,4588,38109,73576,6252,4162,6.434,18.5523,135142,-2564,15.838,110408.1875,10595,618,11846
MU UW Equity,Micron Technology Inc,US,Information Technology,35.01,29.265,0,3045,11630,22498,5699,2822,18.8715,33.2376,16358,-518,38.534,37581.6666,5190,352,1240
CGNX UW Equity,Cognex Corp,US,Information Technology,41.33,36.75,0,115.297,733.952,816.402,99.207,86.651,29.6916,77.1164,433.257,#N/A N/A,29.673,3597.5767,140.602,#N/A N/A,-87.937
MSI UN Equity,Motorola Solutions Inc,US,Information Technology,67.08,62.41,-316,1441,3242,12195,561,376,13.2278,47.9911,5874,116,19.342,16147.6553,951,134,560
MUR UN Equity,Murphy Oil Corp,US,Energy,50.52,44.91,-231.551,605.793,8402.508,17845.766,3262.481,-439.061,24.6957,41.8499,5417.789,#N/A N/A,32.027,8967.0356,3106.556,105.002,2891.657
MYL UW Equity,Mylan NV,US,Health Care,56.37,53.15,0,920.4,3406.3,15174.1,1306.097,989.724,16.5646,45.06,7445.4,-590.023,28.997,21097.8006,1773.529,330.8,6493.3
CLH UN Equity,Clean Harbors Inc,US,Industrials,48.05,47.32,0,-28.904,1320.551,3761.217,331.764,60.321,3.293,27.9334,3436.042,-17.066,31.885,2880.4802,386.175,#N/A N/A,1170.718
LH UN Equity,Laboratory Corp of America Holdings,US,Health Care,107.9,114.78,0,517.9,2789.2,7231.8,774,557.2,15.2698,36.7712,5935.9,-31.7,23.161,9117.55,1148.2,108.8,2466.1
THC UN Equity,Tenet Healthcare Corp,US,Health Care,50.67,42.28,0,-73,1262,17312,723,-304,4.7117,#N/A N/A,16024,-1634,36.77,4979.8553,1555,740,11353
NWL UN Equity,Newell Brands Inc,US,Consumer Discretionary,38.09,36.87,-178.1,443.1,2029,6349.2,647.5,494,11.4466,38.3142,5666.3,-95.5,20.851,10326.1992,802.5,#N/A N/A,2054.2
NEM UN Equity,Newmont Mining Corp,US,Materials,18.9,25.15,-203,-673,13099,25121,1261,123,-20.9968,35.7738,7444,#N/A N/A,44.845,9427.2379,-260,#N/A N/A,4913
FOXA UW Equity,Twenty-First Century Fox Inc,US,Consumer Discretionary,38.405,33.16,-816,4296,20080,54711,3076,2442,17.389,#N/A N/A,32693,-614,21.103,81596.1441,6876,1154,15553
NKE UN Equity,NIKE Inc,US,Consumer Discretionary,48.075,46.125,-820,2876,11105,18521,3078,2181,13.353,45.2447,28810,-399,25.814,82834.0363,4458,39,-3232
APAM UN Equity,Artisan Partners Asset Management Inc,US,Financials,50.53,48.27,-367.789,-40.323,146.371,983.965,320.523,311.436,33.6372,#N/A N/A,820.285,#N/A N/A,25.145,3685.0288,290.745,11.59,-33.302
NI UN Equity,NiSource Inc,US,Utilities,16.6693,16.9994,-317.5,527.6,6007.3,23710.1,1244.7,-779.6,19.1853,63.1793,6090.6,-50.6,23.382,13391.9868,1765.2,423.4,9693.5
ELS UN Equity,Equity LifeStyle Properties Inc,US,Financials,51.55,54.73,-96.484,113.488,976.544,3451.148,284.843,189.307,31.9618,#N/A N/A,758.049,#N/A N/A,17.072,4325.5096,357.668,117.921,2096.798
NBL UN Equity,Noble Energy Inc,US,Energy,47.43,47.74,-234,945,9938,21186,3487,-1024,24.1175,47.8407,5071,187,40.816,17162.8613,2942,205,4396
NSC UN Equity,Norfolk Southern Corp,US,Industrials,109.61,101.97,-672,2001,12439,33206,3020,1140,30.6403,#N/A N/A,11635,-20,26.552,33917.9227,4515,553,7489
ES UN Equity,Eversource Energy,US,Utilities,53.52,55.58,-484.62,775.335,10046.12,27982.311,1890.588,390.067,20.4654,61.773,7638.465,-131.58,17.966,16955.1027,2226.086,360.325,9303.101
NOC UN Equity,Northrop Grumman Corp,US,Industrials,147.39,156.95,-557,2041,9893,25043,2638,2167,13.3261,22.7859,24028,-213,22.324,29772.6743,3674,282,2524
CDK UW Equity,CDK Global Inc,US,Information Technology,40.76,45.16,#N/A N/A,#N/A N/A,735.1,2470.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6547.3051,#N/A N/A,#N/A N/A,644.7
WFC UN Equity,Wells Fargo & Co,US,Financials,54.82,51.92,-7810,21808,182990,1636855,29087,29087,40.4707,#N/A N/A,87624,#N/A N/A,15.545,284385.5757,#N/A N/A,4055,-32451
NUE UN Equity,Nucor Corp,US,Materials,49.05,43.65,-474.103,674.013,8015.703,15493.594,1119.872,253.6,5.916,8.4701,20996.138,-317.462,22.512,15646.947,1946.615,173.404,3022.056
OXY UN Equity,Occidental Petroleum Corp,US,Energy,80.5774,79.9676,-2168,5672,44085,71510,11194,4429,38.1599,55.1774,20097,#N/A N/A,31.229,62507.2592,11033,78,5539
OMC UN Equity,Omnicom Group Inc,US,Consumer Discretionary,77.47,72.8,-446.5,1053.3,3701.6,19968.6,1482.2,1255.2,12.6205,#N/A N/A,15180.8,#N/A N/A,16.386,19226.4792,2205.3,183.9,2960.2
OKE UN Equity,ONEOK Inc,US,Energy,49.79,44.03,-399.444,310.3,3759.395,14312.196,1143.76,-717.743,8.387,8.2901,13490.434,-215.631,36.285,10366.1814,1464.962,359.834,7054.204
IMS UN Equity,IMS Health Holdings Inc,US,Health Care,25.64,24.61,0,-115,1636,7390,55,-20,7.5465,53.1286,2637,-17,22.053,8543.9588,637,272,3545
OI UN Equity,Owens-Illinois Inc,US,Materials,26.99,23.35,0,128,1823,8141,627,215,10.5445,18.8274,6942,#N/A N/A,36.953,4450.9144,1174,219,3220
WEN UW Equity,Wendy's Co/The,US,Consumer Discretionary,9.03,10.54,-74.628,131.209,1728.715,4179.455,259.752,-31.577,10.5415,30.2092,2118.35,-4.257,21.834,3298.361,402.865,52.689,1104.105
PCG UN Equity,PG&E Corp,US,Utilities,53.24,58.81,-816,1391,16031,57884,3551,-1332,14.3224,60.9357,16757,-169,18.93,25293.6858,4701,730,14543
GCI UN Equity,Gannett Co Inc,US,Consumer Discretionary,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
PH UN Equity,Parker-Hannifin Corp,US,Industrials,128.95,116.46,-282.463,1076.821,6582.364,12744.625,1366.076,1151.678,9.5877,23.2891,13259.759,-148.334,25.845,19167.789,1604.194,82.569,146.942
AMH UN Equity,American Homes 4 Rent,US,Financials,17.03,16.69,-29.125,-62.192,4186.857,5536.344,143.502,-1306.816,-3.5115,#N/A N/A,346.865,#N/A N/A,14.55,3601.4007,139.291,#N/A N/A,-21.939
PPL UN Equity,PPL Corp,US,Utilities,33.712,32.9418,-951,939,13974,48189,3262,-825,27.2575,88.8387,7741,-193,19.26,24162.0665,3209,930,20394
JCP UN Equity,JC Penney Co Inc,US,Consumer Discretionary,6.48,7.27,0,-677,2430,11065,-71,-410,-4.1907,33.1055,12146,#N/A N/A,57.865,1975.4407,126,#N/A N/A,4603
