RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
141,0,3/1/2010,ADESA,2007,3,SUZUKI,RENO,,4D SEDAN,SILVER,AUTO,2.0,Covers,50532,OTHER ASIAN,COMPACT,OTHER,5660.0,6628.0,8872.0,9711.0,5129.0,5987.0,8166.0,9532.0,,,19638,33619,FL,5600.0,0,505
142,1,3/1/2010,ADESA,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,60554,AMERICAN,LARGE,GM,4690.0,5796.0,7488.0,9182.0,4340.0,5590.0,7370.0,9073.0,,,19638,33619,FL,6200.0,0,1703
143,0,3/1/2010,ADESA,2003,7,FORD,EXPEDITION 2WD V8,Edd,4D SUV 4.6L EDDIE BAUER,WHITE,AUTO,1.0,Alloy,91558,AMERICAN,LARGE SUV,FORD,8630.0,9792.0,11589.0,12358.0,7889.0,8989.0,10529.0,11868.0,,,5546,33619,FL,9800.0,0,1497
144,1,3/1/2010,ADESA,2001,9,FORD,EXPEDITION 2WD V8,Edd,4D SUV 5.4L EDDIE BAUER,RED,AUTO,1.0,Alloy,63377,AMERICAN,LARGE SUV,FORD,4769.0,6001.0,8035.0,9312.0,5199.0,6557.0,8239.0,9329.0,,,5546,33619,FL,8300.0,0,1223
145,0,3/1/2010,ADESA,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 3.7L,RED,AUTO,1.0,Alloy,59391,AMERICAN,LARGE TRUCK,CHRYSLER,4526.0,5582.0,8143.0,9500.0,4446.0,5621.0,7944.0,9710.0,,,5546,33619,FL,7600.0,0,505
146,0,3/1/2010,ADESA,2007,3,KIA,SPECTRA,EX,4D SEDAN EX,SILVER,AUTO,2.0,Covers,44367,OTHER ASIAN,MEDIUM,OTHER,6132.0,7138.0,9678.0,10778.0,6238.0,7267.0,9580.0,10269.0,,,19638,33619,FL,6300.0,0,482
148,0,3/8/2010,ADESA,2001,9,OLDSMOBILE,SILHOUETTE,GL,4D MINIVAN EXT 3.4L GLS,GOLD,AUTO,1.0,Alloy,83238,AMERICAN,VAN,GM,2752.0,3533.0,5427.0,6472.0,2422.0,3382.0,4996.0,6209.0,,,5546,33619,FL,5100.0,0,5392
151,0,3/8/2010,ADESA,2004,6,CHRYSLER,SEBRING 4C,LX,4D SEDAN,GREEN,AUTO,1.0,Alloy,87775,AMERICAN,MEDIUM,CHRYSLER,3667.0,4575.0,7778.0,9704.0,3405.0,4554.0,6526.0,7858.0,,,5546,33619,FL,4600.0,0,1243
153,0,3/8/2010,ADESA,2006,4,SATURN,ION,3,4D SEDAN LEVEL 3,BLACK,AUTO,1.0,Alloy,36142,AMERICAN,MEDIUM,GM,6587.0,7595.0,10777.0,12426.0,5764.0,7390.0,8822.0,10021.0,,,19638,33619,FL,6300.0,0,582
154,0,3/8/2010,ADESA,2004,6,DODGE,NEON,SE,4D SEDAN,RED,AUTO,2.0,Covers,80788,AMERICAN,COMPACT,CHRYSLER,3122.0,3900.0,5852.0,6804.0,2747.0,3591.0,5832.0,6856.0,,,5546,33619,FL,4100.0,0,723
155,0,3/8/2010,ADESA,2005,5,FORD,FIVE HUNDRED,SE,4D SEDAN SE,GREEN,AUTO,1.0,Alloy,93346,AMERICAN,LARGE,FORD,5880.0,7345.0,9368.0,10988.0,6149.0,7671.0,9643.0,11618.0,,,5546,33619,FL,6600.0,0,1774
157,0,3/8/2010,ADESA,2007,3,SUZUKI,FORENZA,,4D SEDAN,WHITE,AUTO,2.0,Covers,68183,OTHER ASIAN,MEDIUM,OTHER,5410.0,6307.0,8517.0,9424.0,4803.0,5718.0,8330.0,9182.0,,,19638,33619,FL,6600.0,0,533
159,0,3/15/2010,ADESA,2002,8,FORD,RANGER PICKUP 2WD V6,Edg,2D EXT CAB 3.0L EDGE,YELLOW,MANUAL,1.0,Alloy,75484,AMERICAN,SMALL TRUCK,FORD,4661.0,5666.0,7917.0,9071.0,4871.0,6061.0,8005.0,9312.0,,,5546,33619,FL,7100.0,0,869
160,0,3/15/2010,ADESA,2004,6,FORD,FOCUS,ZTW,4D WAGON ZTW,GREY,AUTO,1.0,Alloy,59287,AMERICAN,COMPACT,FORD,2734.0,3778.0,6025.0,6932.0,3426.0,4203.0,6445.0,7413.0,,,19638,33619,FL,6100.0,0,920
161,0,3/15/2010,ADESA,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,RED,AUTO,2.0,Covers,63151,AMERICAN,MEDIUM,GM,6843.0,7845.0,10022.0,10942.0,6702.0,7845.0,10656.0,12473.0,,,19638,33619,FL,7100.0,0,923
162,0,3/15/2010,ADESA,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,WHITE,AUTO,1.0,Alloy,46695,AMERICAN,LARGE TRUCK,CHRYSLER,8578.0,10148.0,12893.0,14347.0,9020.0,11168.0,13252.0,15018.0,,,19638,33619,FL,11700.0,0,693
163,0,3/15/2010,ADESA,2003,7,CHEVROLET,MONTE CARLO,LS,2D COUPE LS,GOLD,AUTO,1.0,Alloy,58897,AMERICAN,LARGE,GM,4055.0,4911.0,6993.0,8196.0,3977.0,5225.0,7028.0,8562.0,,,5546,33619,FL,6500.0,0,1800
165,0,3/15/2010,ADESA,2002,8,FORD,ESCAPE 4WD V6,XLT,4D CUV 3.0L XLT,BLUE,AUTO,1.0,Alloy,75237,AMERICAN,SMALL SUV,FORD,4783.0,5936.0,7949.0,9458.0,4933.0,6166.0,8119.0,9322.0,,,19638,33619,FL,6600.0,0,1689
167,0,3/15/2010,ADESA,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,87701,AMERICAN,LARGE,GM,7477.0,8519.0,10588.0,11897.0,6815.0,8103.0,10210.0,11597.0,,,19638,33619,FL,7200.0,0,2152
168,0,3/22/2010,ADESA,2003,7,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,GREY,AUTO,1.0,Alloy,92816,AMERICAN,MEDIUM SUV,GM,6120.0,7431.0,10195.0,11755.0,5770.0,6795.0,9406.0,10590.0,,,19638,33619,FL,7700.0,0,1641
169,0,3/22/2010,ADESA,2003,7,SATURN,L SERIES,L20,4D SEDAN L200,WHITE,AUTO,2.0,Covers,97221,AMERICAN,MEDIUM,GM,3666.0,4925.0,6135.0,7515.0,2879.0,3872.0,6339.0,7096.0,,,5546,33619,FL,4600.0,0,2074
171,0,3/22/2010,ADESA,2005,5,CHEVROLET,UPLANDER FWD V6,Bas,PASSENGER EXT 3.5L,GOLD,AUTO,2.0,Covers,47550,AMERICAN,VAN,GM,5785.0,7168.0,8927.0,10598.0,4844.0,6215.0,8367.0,9704.0,,,19638,33619,FL,7800.0,0,1398
173,0,3/22/2010,ADESA,2004,6,HYUNDAI,ELANTRA,GLS,4D SEDAN,WHITE,AUTO,2.0,Covers,64064,OTHER ASIAN,MEDIUM,OTHER,3593.0,4660.0,8268.0,10724.0,3388.0,4327.0,6468.0,7390.0,,,19638,33619,FL,5000.0,0,533
174,0,3/22/2010,ADESA,2003,7,FORD,MUSTANG V6,Bas,2D COUPE,SILVER,AUTO,1.0,Alloy,88027,AMERICAN,SPORTS,FORD,4871.0,5850.0,7772.0,9267.0,4675.0,5734.0,7808.0,8614.0,,,5546,33619,FL,5700.0,0,1153
175,0,3/22/2010,ADESA,2005,5,HYUNDAI,ELANTRA,GLS,4D SEDAN,RED,AUTO,2.0,Covers,82164,OTHER ASIAN,MEDIUM,OTHER,4016.0,4841.0,7038.0,8270.0,3750.0,4586.0,6591.0,8060.0,,,5546,33619,FL,5600.0,0,594
176,0,3/22/2010,ADESA,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,RED,AUTO,2.0,Covers,84763,AMERICAN,COMPACT,GM,5528.0,6586.0,8470.0,9913.0,5018.0,6035.0,8371.0,9223.0,,,5546,33619,FL,5900.0,0,853
177,0,3/22/2010,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,52113,AMERICAN,MEDIUM,FORD,3851.0,4867.0,6936.0,8434.0,3616.0,4846.0,6893.0,7899.0,,,5546,33619,FL,5600.0,0,754
178,0,3/22/2010,ADESA,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,49893,AMERICAN,MEDIUM,CHRYSLER,6269.0,7271.0,9403.0,10570.0,6170.0,7100.0,9391.0,10536.0,,,19638,33619,FL,6600.0,0,975
179,0,3/22/2010,ADESA,2003,7,SATURN,ION,3,4D SEDAN LEVEL 3,MAROON,AUTO,1.0,Alloy,92782,AMERICAN,MEDIUM,GM,3741.0,4678.0,6368.0,7630.0,3320.0,4417.0,6086.0,7422.0,,,5546,33619,FL,4700.0,0,1209
180,0,3/22/2010,ADESA,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2.0,Covers,46001,AMERICAN,MEDIUM,CHRYSLER,5551.0,6699.0,8670.0,9829.0,5130.0,6125.0,8318.0,9436.0,,,19638,33619,FL,6500.0,0,975
182,1,3/29/2010,ADESA,2004,6,FORD,EXPLORER 2WD V6,XLT,4D SUV 4.0L FFV XLT,SILVER,AUTO,1.0,Alloy,78992,AMERICAN,MEDIUM SUV,FORD,6702.0,7909.0,9788.0,11066.0,6659.0,7961.0,10137.0,11356.0,,,19619,33619,FL,8300.0,0,1155
185,1,3/29/2010,ADESA,2002,8,BUICK,PARK AVENUE,Bas,4D SEDAN,WHITE,AUTO,1.0,Alloy,73725,AMERICAN,LARGE,GM,4862.0,6216.0,8540.0,10127.0,5500.0,7139.0,8546.0,9974.0,,,19619,33619,FL,5900.0,0,2274
187,0,3/29/2010,ADESA,2004,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,1.0,Alloy,60530,AMERICAN,MEDIUM,CHRYSLER,4196.0,5053.0,7137.0,8089.0,3242.0,4180.0,6736.0,7809.0,,,19619,33619,FL,6300.0,0,1215
191,0,3/29/2010,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE FFV,GREY,AUTO,1.0,Alloy,58823,AMERICAN,MEDIUM,FORD,4346.0,5727.0,7345.0,8929.0,3787.0,4908.0,7728.0,10015.0,,,19619,33619,FL,5800.0,0,754
192,0,3/29/2010,ADESA,2005,5,DODGE,MAGNUM V6,SE,WAGON 3.5L,GREY,AUTO,1.0,Alloy,72592,AMERICAN,SPECIALTY,CHRYSLER,6975.0,8654.0,11111.0,12440.0,7708.0,9008.0,11357.0,12729.0,,,5546,33619,FL,9400.0,0,1389
194,0,3/29/2010,ADESA,2002,8,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,WHITE,AUTO,1.0,Alloy,88667,AMERICAN,MEDIUM,GM,3061.0,4280.0,5546.0,7402.0,2700.0,3632.0,5262.0,6617.0,,,5546,33619,FL,3900.0,0,2712
195,0,3/29/2010,ADESA,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2.0,Covers,58499,AMERICAN,MEDIUM,CHRYSLER,5557.0,6686.0,8544.0,10008.0,5180.0,6100.0,8432.0,9413.0,,,5546,33619,FL,6300.0,0,1086
197,0,4/5/2010,ADESA,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,2.0,Covers,50644,AMERICAN,MEDIUM,CHRYSLER,7813.0,8262.0,11116.0,11566.0,7860.0,8721.0,11874.0,12643.0,,,19638,33619,FL,7500.0,0,754
198,0,4/5/2010,ADESA,2006,4,FORD,FOCUS,ZX4,4D SEDAN ZX4 SE,RED,AUTO,1.0,Alloy,88832,AMERICAN,COMPACT,FORD,5241.0,6547.0,8582.0,9440.0,5218.0,6367.0,8921.0,9971.0,,,21973,33619,FL,5800.0,0,1243
199,0,4/5/2010,ADESA,2003,7,HYUNDAI,ACCENT,GL,4D SEDAN GL,GREY,AUTO,2.0,Covers,68040,OTHER ASIAN,COMPACT,OTHER,2269.0,3008.0,5253.0,5976.0,2111.0,2858.0,4667.0,5742.0,,,21973,33619,FL,2800.0,0,1125
200,0,4/5/2010,ADESA,2007,3,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1.0,Alloy,58384,AMERICAN,LARGE,GM,8186.0,9635.0,11287.0,12886.0,7785.0,9492.0,11285.0,13220.0,,,21973,33619,FL,8300.0,0,1500
201,0,4/5/2010,ADESA,2007,3,DODGE,CALIBER,Bas,4D WAGON,BLACK,AUTO,2.0,Covers,79284,AMERICAN,MEDIUM,CHRYSLER,7418.0,8680.0,10907.0,11962.0,6818.0,8145.0,10506.0,11814.0,,,21973,33619,FL,7000.0,0,920
204,0,4/5/2010,ADESA,2002,8,CHEVROLET,AVALANCHE 1500 2WD V,150,4D SUV-PICKUP 5.3L,SILVER,AUTO,1.0,Alloy,86875,AMERICAN,LARGE TRUCK,GM,7898.0,9254.0,11251.0,13110.0,6982.0,7885.0,9711.0,10628.0,,,19638,33619,FL,11100.0,0,1673
205,0,4/5/2010,ADESA,2007,3,HYUNDAI,ELANTRA,GLS,4D SEDAN,BLACK,AUTO,2.0,Covers,61319,OTHER ASIAN,MEDIUM,OTHER,7346.0,8563.0,10865.0,11910.0,7219.0,8188.0,11019.0,11908.0,,,21973,33619,FL,7235.0,0,533
206,0,4/5/2010,ADESA,2004,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,79333,AMERICAN,MEDIUM,CHRYSLER,4065.0,4877.0,6776.0,7771.0,2854.0,3797.0,5963.0,7326.0,,,19638,33619,FL,6100.0,0,1389
207,0,4/5/2010,ADESA,2003,7,CHEVROLET,IMPALA,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,92897,AMERICAN,LARGE,GM,3250.0,4284.0,6161.0,7222.0,3168.0,4200.0,6246.0,7103.0,,,19638,33619,FL,5300.0,0,2651
209,0,4/12/2010,ADESA,2005,5,MAZDA,MAZDA3,s,5D SEDAN GS,SILVER,MANUAL,1.0,Alloy,75108,OTHER ASIAN,MEDIUM,OTHER,6264.0,7477.0,9640.0,10930.0,5535.0,7532.0,9343.0,10966.0,,,19619,33619,FL,7400.0,0,1038
211,0,4/12/2010,ADESA,2005,5,DODGE,DAKOTA PICKUP 2WD V6,ST,EXT CAB 3.7L,BLUE,AUTO,1.0,Alloy,50385,AMERICAN,SMALL TRUCK,CHRYSLER,5388.0,6376.0,8905.0,10048.0,5733.0,7693.0,9425.0,11404.0,,,19638,33619,FL,7300.0,0,920
213,0,4/12/2010,ADESA,2006,4,SCION,XB,Bas,4D WAGON,BLUE,MANUAL,3.0,Special,75070,OTHER ASIAN,MEDIUM,OTHER,7837.0,9172.0,11091.0,12727.0,7334.0,8987.0,10884.0,12567.0,,,19619,33619,FL,6300.0,0,569
214,0,4/12/2010,ADESA,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,GREEN,AUTO,1.0,Alloy,73870,AMERICAN,MEDIUM,CHRYSLER,5116.0,6138.0,7862.0,9432.0,4820.0,5937.0,8082.0,9233.0,,,19638,33619,FL,5500.0,0,1155
215,0,4/12/2010,ADESA,2007,3,SUZUKI,FORENZA,,4D SEDAN,MAROON,MANUAL,2.0,Covers,43535,OTHER ASIAN,MEDIUM,OTHER,5244.0,6134.0,8632.0,9665.0,4335.0,5770.0,8372.0,9805.0,,,19619,33619,FL,5800.0,0,482
216,0,4/12/2010,ADESA,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,SILVER,MANUAL,2.0,Covers,55683,AMERICAN,COMPACT,GM,5052.0,6140.0,7776.0,8965.0,5018.0,6035.0,8371.0,9223.0,,,19619,33619,FL,6000.0,0,671
218,0,4/19/2010,ADESA,2006,4,FORD,RANGER PICKUP 2WD V6,STX,REG CAB 3.0L EDGE,GOLD,AUTO,,,62795,AMERICAN,SMALL TRUCK,FORD,4222.0,6630.0,9593.0,11029.0,3635.0,4881.0,7957.0,8906.0,,,5546,33619,FL,6200.0,0,533
219,0,4/19/2010,ADESA,2004,6,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L FFV XLT,WHITE,AUTO,,,77178,AMERICAN,MEDIUM SUV,FORD,6484.0,7875.0,9995.0,11262.0,6741.0,8289.0,10837.0,12219.0,,,19638,33619,FL,9335.0,0,1740
220,1,4/19/2010,ADESA,2005,5,CHEVROLET,COBALT,Bas,4D SEDAN,BLACK,AUTO,,,69430,AMERICAN,COMPACT,GM,4481.0,5568.0,7335.0,8281.0,4009.0,5044.0,6971.0,8771.0,,,5546,33619,FL,5600.0,0,728
222,0,4/19/2010,ADESA,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,RED,AUTO,,,69480,AMERICAN,MEDIUM,CHRYSLER,4895.0,6046.0,7522.0,9291.0,4264.0,5363.0,7534.0,8613.0,,,19638,33619,FL,4700.0,0,1020
223,0,4/19/2010,ADESA,2003,7,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L LS,GREEN,AUTO,,,86344,AMERICAN,MEDIUM SUV,GM,5703.0,7238.0,8634.0,10318.0,5456.0,6621.0,8746.0,10131.0,,,19638,33619,FL,7000.0,0,1543
225,0,4/19/2010,ADESA,2002,8,DODGE,CARAVAN FWD V6,Spo,MINIVAN 3.3L FFV SPORT,SILVER,AUTO,,,94506,AMERICAN,VAN,CHRYSLER,3369.0,4412.0,5770.0,6754.0,2421.0,2980.0,4780.0,5423.0,,,5546,33619,FL,4600.0,0,2218
226,0,4/26/2010,ADESA,2006,4,MAZDA,TRIBUTE 2WD 4C,i,4D SPORT UTILITY I,BLUE,AUTO,1.0,Alloy,77786,OTHER ASIAN,SMALL SUV,OTHER,8075.0,9652.0,11354.0,12827.0,7609.0,9505.0,10944.0,12862.0,,,5546,33619,FL,7300.0,0,920
228,0,4/26/2010,ADESA,2004,6,MAZDA,MAZDA3,s,4D SEDAN I,BLUE,MANUAL,1.0,Alloy,73409,OTHER ASIAN,MEDIUM,OTHER,5723.0,6948.0,8850.0,10495.0,5286.0,6454.0,8351.0,9869.0,,,19638,33619,FL,7100.0,0,1038
229,0,4/26/2010,ADESA,2007,3,DODGE,CALIBER,Bas,4D WAGON,SILVER,AUTO,2.0,Covers,60201,AMERICAN,MEDIUM,CHRYSLER,6608.0,7873.0,10632.0,11668.0,6293.0,7170.0,9876.0,10570.0,,,19638,33619,FL,6400.0,0,825
230,0,4/26/2010,ADESA,2007,3,HYUNDAI,SONATA 4C,GLS,4D SEDAN,BLUE,AUTO,2.0,Covers,49296,OTHER ASIAN,MEDIUM,OTHER,8531.0,9680.0,11695.0,13071.0,7334.0,8571.0,11098.0,12969.0,,,19638,33619,FL,8500.0,0,623
232,0,4/26/2010,ADESA,2006,4,CHEVROLET,HHR,LT,4D SUV 2.2L LS,BLACK,MANUAL,1.0,Alloy,84454,AMERICAN,MEDIUM,GM,6487.0,7654.0,10476.0,12323.0,5855.0,7244.0,9502.0,11054.0,,,5546,33619,FL,6700.0,0,853
233,0,4/26/2010,ADESA,2005,5,BUICK,RENDEZVOUS FWD,CX,4D SUV CX,WHITE,AUTO,2.0,Covers,85262,AMERICAN,MEDIUM SUV,GM,6373.0,8564.0,10239.0,13759.0,7078.0,8424.0,10730.0,12195.0,,,19638,33619,FL,7200.0,0,4032
234,0,4/26/2010,ADESA,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,BLACK,AUTO,1.0,Alloy,72993,AMERICAN,LARGE,GM,9034.0,10418.0,13140.0,14306.0,8780.0,10283.0,12594.0,14324.0,,,19638,33619,FL,7600.0,0,1974
235,0,5/3/2010,ADESA,2005,5,SATURN,ION,1,4D SEDAN LEVEL 1,SILVER,MANUAL,2.0,Covers,89769,AMERICAN,MEDIUM,GM,4083.0,5129.0,7234.0,8350.0,3210.0,4218.0,6658.0,7586.0,,,5546,33619,FL,4900.0,0,853
236,0,5/3/2010,ADESA,2005,5,KIA,SPECTRA,EX,4D SEDAN EX,SILVER,AUTO,2.0,Covers,68550,OTHER ASIAN,MEDIUM,OTHER,4299.0,5337.0,7237.0,8492.0,3652.0,4612.0,5962.0,7529.0,,,5546,33619,FL,4800.0,0,533
237,0,5/3/2010,ADESA,2006,4,CHRYSLER,300,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,62955,AMERICAN,SPECIALTY,CHRYSLER,9620.0,11498.0,13747.0,15428.0,9207.0,10649.0,12236.0,13920.0,,,20928,33619,FL,9935.0,0,1215
238,0,5/3/2010,ADESA,2005,5,CHEVROLET,COBALT,Bas,4D SEDAN,GOLD,AUTO,2.0,Covers,75101,AMERICAN,COMPACT,GM,4245.0,5299.0,7010.0,8183.0,4224.0,5207.0,7590.0,8399.0,,,20928,33619,FL,5135.0,0,803
240,0,5/3/2010,ADESA,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,BLUE,AUTO,2.0,Covers,52791,AMERICAN,LARGE,GM,7193.0,8575.0,10640.0,12191.0,6574.0,7942.0,10038.0,11739.0,,,20928,33619,FL,7400.0,0,1500
241,0,5/3/2010,ADESA,2005,5,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,SILVER,AUTO,1.0,Alloy,85334,AMERICAN,CROSSOVER,CHRYSLER,7592.0,9194.0,10292.0,13662.0,7228.0,8967.0,10679.0,12522.0,,,20928,33619,FL,8335.0,0,1503
242,0,5/3/2010,ADESA,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN SE1,BLUE,AUTO,2.0,Covers,69030,AMERICAN,MEDIUM,GM,8088.0,9363.0,11921.0,12983.0,8250.0,9454.0,11926.0,12918.0,,,20928,33619,FL,7535.0,0,923
243,0,5/3/2010,ADESA,2005,5,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,GREEN,AUTO,1.0,Alloy,64555,AMERICAN,LARGE,FORD,6295.0,7493.0,9743.0,11182.0,5130.0,6553.0,8753.0,11181.0,,,20928,33619,FL,7935.0,0,1313
244,0,5/3/2010,ADESA,2001,9,FORD,FOCUS,SE,4D WAGON SE,GOLD,AUTO,1.0,Alloy,66433,AMERICAN,COMPACT,FORD,2295.0,3367.0,4778.0,6172.0,1626.0,2376.0,4370.0,5129.0,,,5546,33619,FL,3600.0,0,1320
245,0,5/10/2010,ADESA,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,SILVER,AUTO,2.0,Covers,77050,AMERICAN,MEDIUM SUV,GM,7014.0,8310.0,10631.0,11934.0,6754.0,8038.0,11227.0,13362.0,,,20928,33619,FL,7900.0,0,1389
246,0,5/10/2010,ADESA,2006,4,HONDA,ACCORD 4C,LX,4D SEDAN LX AUTO,BLUE,AUTO,2.0,Covers,84388,TOP LINE ASIAN,MEDIUM,OTHER,9079.0,10482.0,12702.0,14481.0,8840.0,10100.0,12757.0,14447.0,,,20928,33619,FL,9000.0,0,594
247,0,5/10/2010,ADESA,2006,4,FORD,ESCAPE 2WD 4C,XLS,4D CUV 2.3L XLS,SILVER,MANUAL,1.0,Alloy,52866,AMERICAN,SMALL SUV,FORD,7099.0,8623.0,10611.0,12227.0,7314.0,9111.0,10593.0,12244.0,,,20928,33619,FL,6600.0,0,754
250,1,5/10/2010,ADESA,2001,9,FORD,MUSTANG V6,Bas,2D COUPE,GOLD,AUTO,,,78593,AMERICAN,SPORTS,FORD,3242.0,4029.0,6037.0,7147.0,3242.0,4029.0,6037.0,7147.0,,,20928,33619,FL,4600.0,0,1103
251,0,5/10/2010,ADESA,2002,8,PONTIAC,SUNFIRE,SE,2D COUPE SE,WHITE,AUTO,2.0,Covers,93395,AMERICAN,COMPACT,GM,2773.0,3768.0,4988.0,5905.0,2562.0,3583.0,4576.0,5709.0,,,19638,33619,FL,3100.0,0,1641
252,0,5/10/2010,ADESA,2006,4,SUZUKI,FORENZA,,4D SEDAN,GOLD,MANUAL,2.0,Covers,53463,OTHER ASIAN,MEDIUM,OTHER,4169.0,5138.0,7564.0,8488.0,3789.0,4903.0,7148.0,8730.0,,,20928,33619,FL,4300.0,0,505
253,0,5/10/2010,ADESA,2004,6,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,WHITE,AUTO,1.0,Alloy,83081,AMERICAN,MEDIUM,GM,5736.0,7210.0,9141.0,10634.0,4267.0,5528.0,7468.0,8563.0,,,19638,33619,FL,6100.0,0,1373
254,0,5/10/2010,ADESA,2004,6,CHRYSLER,PACIFICA FWD,,4D SPORT TOURER,GREEN,AUTO,1.0,Alloy,73159,AMERICAN,CROSSOVER,CHRYSLER,6630.0,8099.0,9992.0,11129.0,5940.0,7151.0,9528.0,10911.0,,,19638,33619,FL,8300.0,0,1389
255,0,5/10/2010,ADESA,2006,4,CHEVROLET,HHR,LT,4D SUV 2.2L LT,ORANGE,AUTO,1.0,Alloy,75157,AMERICAN,MEDIUM,GM,6963.0,8039.0,10227.0,11807.0,6523.0,7769.0,10350.0,12226.0,,,20928,33619,FL,7400.0,0,803
261,0,5/17/2010,ADESA,2005,5,CHEVROLET,COBALT,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,72020,AMERICAN,COMPACT,GM,4063.0,5165.0,7267.0,8449.0,4343.0,5360.0,7412.0,8749.0,,,20928,33619,FL,4700.0,0,803
262,0,5/17/2010,ADESA,2005,5,CHRYSLER,PT CRUISER,Tou,4D SEDAN,RED,AUTO,2.0,Covers,77380,AMERICAN,MEDIUM,CHRYSLER,4273.0,5296.0,7695.0,8759.0,3907.0,5190.0,7615.0,8659.0,,,20928,33619,FL,5235.0,0,1389
264,0,5/17/2010,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE,WHITE,AUTO,2.0,Covers,58929,AMERICAN,MEDIUM,FORD,3359.0,4582.0,6854.0,9350.0,3348.0,4598.0,6891.0,8188.0,,,5546,33619,FL,5500.0,0,754
265,0,5/17/2010,ADESA,2002,8,CHEVROLET,IMPALA,Bas,4D SEDAN,BEIGE,AUTO,1.0,Alloy,79898,AMERICAN,LARGE,GM,2739.0,3786.0,5209.0,6334.0,2960.0,3998.0,5553.0,6889.0,,,5546,33619,FL,5100.0,0,2274
266,0,5/24/2010,ADESA,2006,4,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,PURPLE,AUTO,2.0,Covers,91773,AMERICAN,MEDIUM SUV,GM,8037.0,9794.0,11586.0,13748.0,8428.0,10145.0,12427.0,13850.0,,,19638,33619,FL,6800.0,0,1630
267,0,5/24/2010,ADESA,2004,6,CHEVROLET,TRAILBLAZER 2WD 6C,Nor,4D SUV 4.2L LS,GOLD,AUTO,1.0,Alloy,62271,AMERICAN,MEDIUM SUV,GM,6277.0,7545.0,9748.0,11020.0,5664.0,7095.0,9497.0,11161.0,,,20928,33619,FL,8600.0,0,1020
269,1,5/24/2010,ADESA,2007,3,SATURN,ION,2,4D SEDAN LEVEL 2,MAROON,AUTO,2.0,Covers,63079,AMERICAN,MEDIUM,GM,6340.0,7574.0,9909.0,11051.0,6025.0,7220.0,9792.0,10587.0,,,20928,33619,FL,5800.0,0,728
