gender,match,samerace,dec_o,dec,estimated_int_corr,estimated_age_o,estimated_race_o,estimated_attr_o,estimated_sinc_o,estimated_intel_o,estimated_fun_o,estimated_amb_o,estimated_shar_o,estimated_like_o,estimated_age,estimated_field_cd,estimated_race,estimated_attr,estimated_sinc,estimated_intel,estimated_fun,estimated_amb,estimated_shar,estimated_like,estimated_prob,diff_age,diff_attr,diff_sinc,diff_intel,diff_fun,diff_amb,diff_shar,diff_like
1,0,0,0,0,0.19,22.0,4.0,4.0,8.0,8.0,5.0,7.0,4.0,7.0,27.0,8.0,2.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,4.0,5.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0
1,0,1,1,0,-0.03,25.0,2.0,5.0,8.0,7.0,4.0,7.0,5.0,4.0,27.0,8.0,2.0,8.0,7.0,6.0,6.0,6.0,5.0,7.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0
1,0,0,1,0,0.19,26.0,6.0,8.0,10.0,9.0,8.0,7.0,6.0,5.0,27.0,8.0,2.0,6.0,8.0,7.0,8.0,7.0,5.0,6.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0
1,0,1,0,0,0.3,26.0,2.0,6.0,10.0,10.0,6.0,6.0,5.47486989866,6.0,27.0,8.0,2.0,7.0,8.0,7.0,8.0,6.0,5.0,6.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,0.474869898658,0.0
1,0,0,1,0,0.54,21.0,4.0,7.0,8.0,7.0,8.0,5.0,6.0,7.0,22.0,1.0,2.0,7.0,8.0,10.0,7.0,7.0,5.0,8.0,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
1,0,1,0,0,0.18,24.0,2.0,8.0,5.0,6.0,6.0,9.0,6.0,7.0,22.0,1.0,2.0,7.0,6.0,10.0,6.0,6.0,5.0,8.0,4.0,2.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0
1,0,1,0,0,-0.14,25.0,2.0,9.0,7.0,9.0,8.0,9.0,7.0,8.0,22.0,1.0,2.0,6.0,7.0,10.0,6.0,6.0,5.0,7.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0
1,0,1,0,0,-0.18,23.0,2.0,8.0,7.0,8.0,10.0,7.0,8.0,8.0,22.0,1.0,2.0,6.0,5.0,10.0,6.0,6.0,5.0,6.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0
1,0,1,0,0,0.0,21.0,2.0,8.0,6.0,6.0,5.0,5.0,5.0,6.0,22.0,1.0,2.0,6.0,7.0,10.0,7.0,6.0,5.0,7.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0
1,0,0,1,0,0.37,23.0,4.0,6.0,9.0,9.0,6.0,8.0,2.0,7.0,22.0,1.0,2.0,6.0,8.0,10.0,6.0,7.0,6.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0
1,0,0,0,1,0.21,22.0,4.0,6.0,6.0,8.0,4.0,9.0,4.0,7.0,22.0,1.0,2.0,7.0,9.0,10.0,6.0,6.0,5.0,8.0,4.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0
1,1,1,1,1,-0.11,25.0,2.0,8.0,7.0,7.0,9.0,6.0,7.0,8.0,22.0,1.0,2.0,8.0,8.0,10.0,7.0,6.0,5.0,9.0,4.0,3.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0
1,1,0,1,1,0.03,26.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,1.0,2.0,8.0,8.0,10.0,7.0,6.0,5.0,8.0,4.0,4.0,2.0,2.0,0.0,3.0,4.0,5.0,2.0
1,0,1,0,0,0.65,26.0,2.0,1.0,1.0,1.0,1.0,1.0,5.47486989866,1.0,22.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.47486989866,0.0
1,1,1,1,1,0.16,21.0,4.0,5.0,8.0,9.0,8.0,5.0,7.0,7.0,22.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,2.0,1.0,2.0,5.0,3.0,3.0
1,0,0,0,1,0.1,24.0,2.0,5.0,8.0,9.0,6.0,3.0,4.0,6.0,22.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,5.0,2.0,1.0,4.0,7.0,6.0,4.0
1,0,0,0,1,0.09,25.0,2.0,7.0,9.0,9.0,7.0,9.0,7.0,8.0,22.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0
1,0,0,0,1,0.05,23.0,2.0,4.0,7.0,8.0,8.0,6.0,7.0,4.0,22.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,6.0,3.0,2.0,2.0,4.0,3.0,6.0
1,0,0,0,1,-0.17,21.0,2.0,4.0,6.0,8.0,8.0,6.0,5.0,6.0,22.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,6.0,4.0,2.0,2.0,4.0,5.0,4.0
1,0,1,0,1,-0.51,23.0,4.0,4.0,7.0,9.0,4.0,3.0,2.0,6.0,22.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,6.0,3.0,1.0,6.0,7.0,8.0,4.0
1,0,1,0,1,0.52,22.0,4.0,3.0,6.0,8.0,7.0,8.0,8.0,7.0,22.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,7.0,4.0,2.0,3.0,2.0,2.0,3.0
1,1,0,1,1,0.42,25.0,2.0,5.0,8.0,8.0,6.0,7.0,7.0,5.0,22.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,5.0
1,1,0,1,1,0.68,26.0,6.0,5.0,10.0,10.0,6.0,6.0,6.0,8.0,22.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,5.0,0.0,0.0,4.0,4.0,4.0,2.0
1,1,0,1,1,-0.15,26.0,2.0,6.0,10.0,10.0,10.0,6.0,5.47486989866,7.0,22.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,4.0,4.52513010134,3.0
1,1,0,1,1,0.61,21.0,4.0,7.0,6.0,8.0,7.0,6.0,8.0,7.0,23.0,1.0,2.0,7.0,8.0,9.0,8.0,9.0,8.0,7.0,7.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0
1,1,1,1,1,-0.21,24.0,2.0,7.0,9.0,7.0,6.0,5.0,7.0,7.0,23.0,1.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,1.0,2.0,0.0,2.0,3.0,4.0,2.0,2.0
1,0,1,0,1,-0.04,25.0,2.0,9.0,7.0,9.0,7.0,9.0,7.0,8.0,23.0,1.0,2.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,1,-0.18,23.0,2.0,8.0,10.0,7.0,10.0,7.0,10.0,8.0,23.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,9.0,8.0,10.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0
1,1,1,1,1,0.08,21.0,2.0,8.0,5.0,5.0,7.0,7.0,9.0,8.0,23.0,1.0,2.0,6.0,8.0,6.0,8.0,10.0,10.0,7.0,7.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
1,1,0,1,1,0.12,23.0,4.0,8.0,6.0,7.0,8.0,2.0,8.0,9.0,23.0,1.0,2.0,6.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,0.0,2.0,2.0,1.0,1.0,7.0,0.0,2.0
1,1,0,1,1,-0.46,22.0,4.0,7.0,8.0,8.0,7.0,7.0,6.0,8.0,23.0,1.0,2.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0
1,1,1,1,1,-0.4,25.0,2.0,8.0,6.0,5.0,6.0,6.0,5.0,5.0,23.0,1.0,2.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0
1,1,0,1,1,-0.26,26.0,6.0,10.0,9.0,8.0,8.0,7.0,7.0,7.0,23.0,1.0,2.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
1,0,1,0,1,0.17,26.0,2.0,10.0,10.0,10.0,10.0,10.0,5.47486989866,10.0,23.0,1.0,2.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,3.0,3.0,2.0,3.0,1.0,2.0,2.52513010134,3.0
1,1,0,1,1,0.21,21.0,4.0,5.0,6.0,7.0,7.0,6.0,6.0,6.0,24.0,1.0,3.0,8.0,7.0,9.0,6.0,9.0,7.0,8.0,6.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0
1,0,0,0,1,0.32,24.0,2.0,6.0,8.0,7.0,9.0,7.0,8.0,8.0,24.0,1.0,3.0,10.0,10.0,10.0,10.0,7.0,8.0,10.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0
1,0,0,0,1,-0.14,25.0,2.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,24.0,1.0,3.0,6.0,10.0,8.0,6.0,6.77752413253,5.47455888387,6.0,1.0,1.0,3.0,0.0,2.0,4.0,3.22247586747,4.52544111613,3.0
1,0,0,0,1,0.21,23.0,2.0,6.0,9.0,8.0,9.0,8.0,9.0,7.0,24.0,1.0,3.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0
1,0,0,0,0,-0.16,21.0,2.0,6.0,7.0,7.0,5.0,4.0,8.0,7.0,24.0,1.0,3.0,5.0,9.0,9.0,7.0,9.0,5.0,5.0,7.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0
1,0,0,0,1,0.35,23.0,4.0,5.0,4.0,8.0,8.0,4.0,2.0,4.0,24.0,1.0,3.0,9.0,7.0,9.0,7.0,9.0,6.0,9.0,2.0,1.0,4.0,3.0,1.0,1.0,5.0,4.0,5.0
1,0,0,0,1,-0.27,22.0,4.0,4.0,7.0,7.0,4.0,8.0,5.0,5.0,24.0,1.0,3.0,8.0,7.0,9.0,6.0,9.0,5.0,8.0,4.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,3.0
1,1,0,1,1,-0.23,25.0,2.0,6.0,8.0,8.0,5.0,6.0,7.0,6.0,24.0,1.0,3.0,9.0,9.0,8.0,9.0,6.77752413253,7.0,9.0,7.0,1.0,3.0,1.0,0.0,4.0,0.777524132533,0.0,3.0
1,1,0,1,1,-0.01,26.0,6.0,5.0,10.0,8.0,8.0,5.0,5.0,5.0,24.0,1.0,3.0,7.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0
1,0,0,0,1,0.24,26.0,2.0,5.0,7.0,7.0,7.0,7.0,5.47486989866,6.0,24.0,1.0,3.0,6.0,9.0,9.0,7.0,8.0,5.47455888387,6.0,6.0,2.0,1.0,2.0,2.0,0.0,1.0,0.000311014784287,0.0
1,0,0,0,1,0.25,21.0,4.0,4.0,9.0,7.0,4.0,6.0,4.0,6.0,25.0,8.0,2.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,4.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0
1,0,1,0,1,0.73,24.0,2.0,8.0,7.0,8.0,3.0,6.0,2.0,6.0,25.0,8.0,2.0,7.0,8.0,7.0,5.0,7.0,7.0,7.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0
1,0,1,0,1,-0.3,25.0,2.0,8.0,10.0,10.0,7.0,9.0,9.0,8.0,25.0,8.0,2.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,0.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0
1,0,1,0,1,0.37,23.0,2.0,5.0,10.0,8.0,4.0,8.0,2.0,4.0,25.0,8.0,2.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,2.0,1.0,4.0,1.0,3.0,0.0,5.0,2.0
1,0,1,1,0,0.06,21.0,2.0,5.0,6.0,7.0,5.0,7.0,8.0,7.0,25.0,8.0,2.0,5.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0
1,0,0,0,1,0.19,23.0,4.0,3.0,7.0,6.0,1.0,1.0,1.0,2.0,25.0,8.0,2.0,6.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,2.0,3.0,1.0,2.0,7.0,7.0,6.0,4.0
1,0,0,0,1,0.59,22.0,4.0,4.0,8.0,7.0,4.0,5.0,4.0,5.0,25.0,8.0,2.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,3.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0
1,1,1,1,1,0.28,25.0,2.0,6.0,8.0,8.0,5.0,6.0,7.0,6.0,25.0,8.0,2.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0
1,1,0,1,1,0.42,26.0,6.0,8.0,9.0,9.0,7.0,6.0,5.0,6.0,25.0,8.0,2.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0
1,0,1,0,0,0.15,26.0,2.0,5.0,10.0,6.0,4.0,6.0,5.47486989866,6.0,25.0,8.0,2.0,6.18999510763,8.0,7.0,7.0,7.0,7.0,6.0,6.0,1.0,1.18999510763,2.0,1.0,3.0,1.0,1.52513010134,0.0
1,0,0,1,0,0.34,21.0,4.0,7.0,6.0,7.0,4.0,6.0,7.0,6.0,30.0,13.0,2.0,3.0,6.0,7.0,5.0,8.0,7.0,2.0,1.0,9.0,4.0,0.0,0.0,1.0,2.0,0.0,4.0
1,0,1,1,0,0.6,24.0,2.0,7.0,5.0,9.0,6.0,7.0,9.0,8.0,30.0,13.0,2.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,6.0,4.0
1,0,1,0,0,-0.26,25.0,2.0,8.0,9.0,10.0,7.0,7.0,9.0,8.0,30.0,13.0,2.0,6.0,3.0,5.0,4.0,5.0,4.0,2.0,2.0,5.0,2.0,6.0,5.0,3.0,2.0,5.0,6.0
1,0,1,0,1,0.35,23.0,2.0,7.0,10.0,10.0,7.0,10.0,5.0,5.0,30.0,13.0,2.0,7.0,6.0,3.0,5.0,6.0,5.0,6.0,4.0,7.0,0.0,4.0,7.0,2.0,4.0,0.0,1.0
1,0,1,1,0,-0.05,21.0,2.0,6.0,6.0,8.0,5.0,5.0,6.0,6.0,30.0,13.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,9.0,4.0,3.0,4.0,1.0,0.0,3.0,3.0
1,0,0,1,0,0.47,23.0,4.0,8.0,8.0,8.0,8.0,3.0,4.0,8.0,30.0,13.0,2.0,5.0,6.0,8.0,4.0,5.0,4.0,3.0,3.0,7.0,3.0,2.0,0.0,4.0,2.0,0.0,5.0
1,0,0,1,0,0.31,22.0,4.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,30.0,13.0,2.0,7.0,6.0,5.0,4.0,4.0,3.0,5.0,4.0,8.0,0.0,1.0,3.0,3.0,3.0,4.0,3.0
1,0,1,1,0,0.05,25.0,2.0,6.0,7.0,8.0,5.0,7.0,7.0,6.0,30.0,13.0,2.0,6.0,4.0,7.0,5.0,6.0,4.0,4.0,4.0,5.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0
1,1,0,1,1,0.21,26.0,6.0,6.0,8.0,9.0,6.0,6.0,6.0,7.0,30.0,13.0,2.0,8.0,6.0,7.0,8.0,6.0,5.0,8.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0
1,0,1,1,0,0.41,26.0,2.0,5.0,10.0,8.0,6.0,9.0,5.47486989866,7.0,30.0,13.0,2.0,7.0,7.0,4.0,3.0,4.0,4.0,3.0,6.0,4.0,2.0,3.0,4.0,3.0,5.0,1.47486989866,4.0
1,0,0,0,0,0.5,21.0,4.0,4.0,9.0,7.0,6.0,5.0,6.0,6.0,27.0,8.0,2.0,6.0,7.0,5.0,6.0,8.0,6.0,7.0,5.0,6.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,0,1,0,1,0.07,24.0,2.0,5.0,8.0,7.0,5.0,9.0,5.0,5.0,27.0,8.0,2.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0
1,0,1,0,0,0.29,25.0,2.0,7.0,9.0,9.0,8.0,9.0,7.0,8.0,27.0,8.0,2.0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0
1,0,1,0,0,0.15,23.0,2.0,5.0,9.0,9.0,5.0,9.0,7.0,6.0,27.0,8.0,2.0,6.0,7.0,8.0,6.0,6.0,5.0,7.0,7.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0
1,0,1,1,0,0.07,21.0,2.0,5.0,5.0,7.0,6.0,7.0,5.0,6.0,27.0,8.0,2.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
1,0,0,0,0,0.03,23.0,4.0,4.0,8.0,9.0,2.0,8.0,3.0,5.0,27.0,8.0,2.0,6.0,7.0,8.0,7.0,8.0,5.0,7.0,6.0,4.0,2.0,1.0,1.0,5.0,0.0,2.0,2.0
1,0,0,0,1,0.08,22.0,4.0,5.0,7.0,8.0,5.0,9.0,5.0,5.0,27.0,8.0,2.0,8.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,5.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0
1,1,1,1,1,0.17,25.0,2.0,5.0,6.0,7.0,4.0,5.0,6.0,5.0,27.0,8.0,2.0,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0
1,0,0,1,0,0.1,26.0,6.0,6.0,7.0,8.0,7.0,9.0,6.0,7.0,27.0,8.0,2.0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
1,0,1,0,0,0.07,26.0,2.0,5.0,6.0,6.0,4.0,5.0,5.47486989866,5.0,27.0,8.0,2.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,1.0,1.0,0.0,0.0,2.0,1.0,0.474869898658,2.0
1,1,0,1,1,0.28,21.0,4.0,7.0,6.0,8.0,9.0,8.0,8.0,7.0,28.0,8.0,2.0,7.0,7.0,8.0,8.0,8.0,9.0,6.5,8.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5
1,1,1,1,1,0.11,24.0,2.0,7.0,6.0,8.0,9.0,4.0,5.0,5.0,28.0,8.0,2.0,8.0,6.0,9.0,9.0,8.0,7.0,8.0,8.0,4.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0
1,0,1,0,1,-0.15,25.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,28.0,8.0,2.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0
1,1,1,1,1,-0.47,23.0,2.0,9.0,8.0,10.0,10.0,7.0,8.0,8.0,28.0,8.0,2.0,7.0,7.0,7.0,10.0,9.0,10.0,8.0,8.0,5.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0
1,1,1,1,1,-0.13,21.0,2.0,7.0,5.0,7.0,8.0,7.0,9.0,9.0,28.0,8.0,2.0,5.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,7.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0
1,1,0,1,1,0.46,23.0,4.0,7.0,6.0,8.0,8.0,6.0,9.0,9.0,28.0,8.0,2.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0
1,1,0,1,1,-0.34,22.0,4.0,6.0,6.0,8.0,8.0,8.0,6.0,6.0,28.0,8.0,2.0,9.0,7.0,9.0,9.0,9.0,10.0,9.0,9.0,6.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0
1,1,1,1,1,-0.47,25.0,2.0,8.0,8.0,5.0,9.0,8.0,9.0,7.0,28.0,8.0,2.0,8.0,7.0,8.0,10.0,8.0,10.0,8.0,8.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0
1,1,0,1,1,-0.35,26.0,6.0,8.0,5.0,5.0,6.0,5.0,5.0,7.0,28.0,8.0,2.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,1,0.49,26.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,28.0,8.0,2.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
1,0,0,1,0,-0.36,21.0,4.0,5.0,6.0,6.0,8.0,10.0,8.0,6.0,24.0,8.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0
1,0,1,1,0,0.39,24.0,2.0,6.0,7.0,8.0,7.0,9.0,8.0,8.0,24.0,8.0,2.0,6.0,5.0,7.0,7.0,9.0,7.0,6.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0
1,0,1,0,0,-0.47,25.0,2.0,8.0,7.0,9.0,7.0,9.0,7.0,8.0,24.0,8.0,2.0,5.0,6.0,8.0,5.0,8.0,6.0,5.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0
1,0,1,1,0,-0.19,23.0,2.0,8.0,9.0,10.0,10.0,8.0,8.0,10.0,24.0,8.0,2.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0
1,0,1,1,0,-0.06,21.0,2.0,9.0,6.0,7.0,9.0,6.0,5.0,10.0,24.0,8.0,2.0,3.0,10.0,7.0,7.0,10.0,5.0,4.0,10.0,3.0,6.0,4.0,0.0,2.0,4.0,0.0,6.0
1,0,0,1,0,0.43,23.0,4.0,8.0,9.0,9.0,9.0,10.0,7.0,9.0,24.0,8.0,2.0,7.0,10.0,10.0,6.0,10.0,7.0,6.0,7.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0
1,0,0,1,0,-0.16,22.0,4.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,24.0,8.0,2.0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,1,-0.21,25.0,2.0,7.0,6.0,8.0,7.0,9.0,8.0,8.0,24.0,8.0,2.0,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0
1,0,0,1,0,-0.23,26.0,6.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,24.0,8.0,2.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
1,0,1,1,0,0.08,26.0,2.0,9.0,9.0,8.0,10.0,8.0,8.0,9.0,24.0,8.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0
0,0,1,0,0,-0.23,25.0,4.0,3.0,10.0,10.0,6.0,4.0,7.0,4.0,21.0,5.0,4.0,6.0,8.0,7.0,9.0,5.0,7.0,9.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,0.0,5.0
0,0,1,0,0,-0.3,30.0,4.0,5.0,5.0,5.0,5.0,5.0,5.47486989866,5.0,21.0,5.0,4.0,5.0,8.0,7.0,5.0,9.0,5.0,7.0,2.0,9.0,0.0,3.0,2.0,0.0,4.0,0.474869898658,2.0
0,0,1,0,1,0.46,23.0,4.0,3.0,10.0,9.0,5.0,9.0,2.0,6.0,21.0,5.0,4.0,8.0,9.0,8.0,8.0,7.0,6.0,9.0,3.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,3.0
0,0,0,0,0,0.43,24.0,2.0,4.0,5.0,6.0,4.0,6.0,2.0,5.0,21.0,5.0,4.0,5.0,8.0,8.0,4.0,9.0,3.0,6.0,1.0,3.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0
0,0,0,1,0,-0.4,24.0,2.0,6.0,7.0,8.0,6.0,7.0,7.0,8.0,21.0,5.0,4.0,7.0,7.0,8.0,5.0,7.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0
0,0,0,1,0,0.01,28.0,2.0,7.0,8.0,8.0,7.0,9.0,6.0,7.0,21.0,5.0,4.0,6.0,8.0,8.0,6.0,8.0,4.0,5.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0
0,0,0,0,0,0.22,26.0,2.0,6.0,7.0,10.0,8.0,9.0,8.0,8.0,21.0,5.0,4.0,6.0,8.0,8.0,6.0,8.0,5.0,8.0,2.0,5.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0
0,0,0,1,0,-0.06,30.0,2.0,9.0,5.0,6.0,5.0,5.0,7.0,5.0,21.0,5.0,4.0,4.0,7.0,7.0,4.0,7.0,3.0,5.0,1.0,9.0,5.0,2.0,1.0,1.0,2.0,4.0,0.0
0,0,0,0,0,-0.08,22.0,2.0,3.0,8.0,5.0,5.0,8.0,3.0,4.0,21.0,5.0,4.0,7.0,7.0,7.0,5.0,6.0,3.0,6.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0
0,0,1,0,1,0.28,25.0,4.0,6.0,7.0,8.0,4.0,6.0,4.0,6.0,21.0,5.0,4.0,9.0,9.0,10.0,9.0,9.0,8.0,9.0,5.0,4.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0
0,0,0,0,0,0.27,27.0,1.0,5.0,8.0,8.0,6.40059865303,6.77840909091,5.47486989866,7.0,21.0,5.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,6.0,1.0,6.0,0.0,1.0,1.0,0.599401346969,0.221590909091,0.525130101342,1.0
0,0,0,0,0,0.44,23.0,2.0,2.0,8.0,8.0,3.0,2.0,2.0,5.0,21.0,5.0,4.0,7.0,4.0,6.0,4.0,4.0,2.0,2.0,1.0,2.0,5.0,4.0,2.0,1.0,2.0,0.0,3.0
0,0,0,0,0,0.62,21.0,2.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,21.0,5.0,4.0,5.0,8.0,8.0,5.0,8.0,2.0,6.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0
0,0,0,0,0,-0.08,28.0,2.0,6.0,8.0,8.0,7.0,7.0,6.0,7.0,21.0,5.0,4.0,6.0,8.0,7.0,7.0,7.0,2.0,6.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
