customerid,timestamp,eventtype
7991,1344680881,login
9481,1344681376,login
5728,1344686153,login
11450,1344689960,login
9402,1344691437,login
8280,1344692382,login
3623,1344695673,login
8029,1344701758,login
2568,1344703494,login
5297,1344706329,login
11764,1344706827,login
1844,1344711396,login
10320,1344713731,login
1339,1344714991,login
8068,1344715355,login
9345,1344717305,login
3759,1344722096,login
2658,1344724494,login
906,1344725392,login
11091,1344726873,login
8399,1344727898,login
5152,1344732213,login
9628,1344736377,login
445,1344741987,login
11407,1344745323,login
7529,1344748742,login
603,1344751390,login
3717,1344751993,login
3113,1344753773,login
9083,1344758111,login
9286,1344758424,login
4019,1344760130,login
5240,1344761818,login
8034,1344773329,login
7085,1344773887,login
3067,1344774215,login
11300,1344779991,login
3623,1344782073,login
1811,1344787771,login
8163,1344788602,login
1149,1344789583,login
2568,1344789894,login
5609,1344793340,login
7210,1344799035,login
8068,1344801755,login
6405,1344804170,login
8310,1344805823,login
1577,1344807222,login
906,1344811792,login
1525,1344813018,login
5151,1344814475,login
2042,1344816664,login
10869,1344817415,login
5477,1344819512,login
445,1344828387,login
9434,1344831462,login
3717,1344838393,login
9510,1344838855,login
5144,1344840566,login
9060,1344841294,login
4019,1344846530,login
431,1344847622,login
8553,1344850108,login
6204,1344851350,login
69,1344852918,login
9187,1344853428,login
4924,1344853704,login
6506,1344855290,login
7120,1344858264,login
11300,1344866391,login
10599,1344867096,login
2583,1344867315,login
1481,1344870706,login
6978,1344871552,login
8029,1344874558,login
2568,1344876294,login
6487,1344878118,login
5609,1344879740,login
7641,1344881307,login
7210,1344885435,login
1693,1344895113,login
1155,1344897248,login
2474,1344899670,login
6317,1344905871,login
6171,1344909925,login
1659,1344921187,login
2184,1344921483,login
3717,1344924793,login
175,1344928955,login
4171,1344931742,login
510,1344940034,login
5939,1344947918,login
5519,1344949184,login
9402,1344950637,login
8280,1344951582,login
3623,1344954873,login
8259,1344956684,login
6978,1344957952,login
5775,1344959285,login
6759,1344961497,login
2568,1344962694,login
9123,1344962807,login
8047,1344964561,login
11021,1344964959,login
11764,1344966027,login
5609,1344966140,login
4181,1344966407,login
7210,1344971835,login
828,1344974142,login
1339,1344974191,login
6370,1344975593,login
1926,1344975913,login
1539,1344980374,login
7792,1344981215,login
906,1344984592,login
10763,1344985217,login
2474,1344986070,login
5151,1344987275,login
7590,1344991873,login
7529,1345007942,login
7023,1345020150,login
5240,1345021018,login
6721,1345025639,login
7991,1345026481,login
50,1345028528,login
5939,1345034318,login
11195,1345034678,login
9402,1345037037,login
8280,1345037982,login
4582,1345038582,login
3704,1345040601,login
8029,1345047358,login
3515,1345050698,login
5297,1345051929,login
11015,1345053472,login
4022,1345054291,login
4282,1345055622,login
912,1345058133,login
2915,1345059924,login
6370,1345061993,login
5516,1345065029,login
3124,1345072555,login
2042,1345075864,login
10869,1345076615,login
197,1345076791,login
2098,1345077403,login
3175,1345078391,login
1441,1345083156,login
9601,1345084815,login
8532,1345087092,login
7266,1345091552,login
7529,1345094342,login
4712,1345094493,login
604,1345095409,login
1274,1345102656,login
2787,1345106739,login
8740,1345108989,login
5247,1345113083,login
88,1345113746,login
1479,1345114611,login
9312,1345117792,login
8034,1345118929,login
11195,1345121078,login
8280,1345124382,login
5369,1345127837,login
9265,1345128470,login
8259,1345129484,login
1481,1345129906,login
6978,1345130752,login
9349,1345132319,login
8029,1345133758,login
11083,1345137961,login
5297,1345138329,login
11764,1345138827,login
4282,1345142022,login
9345,1345149305,login
1693,1345154313,login
11361,1345159272,login
2042,1345162264,login
4427,1345167833,login
1441,1345169556,login
7157,1345181558,login
10791,1345182487,login
9478,1345188868,login
5386,1345190522,login
4237,1345194752,login
8740,1345195389,login
8553,1345195708,login
8708,1345197811,login
69,1345198518,login
9481,1345199776,login
3890,1345200405,login
5728,1345204553,login
5939,1345207118,login
11450,1345208360,login
8280,1345210782,login
5369,1345214237,login
4612,1345218032,login
4742,1345222203,login
4022,1345227091,login
553,1345227381,login
5101,1345228618,login
7210,1345231035,login
8856,1345232517,login
6370,1345234793,login
9345,1345235705,login
6851,1345236755,login
8426,1345242671,login
2042,1345248664,login
7590,1345251073,login
3175,1345251191,login
10127,1345253452,login
6171,1345255525,login
7529,1345267142,login
11267,1345269531,login
4489,1345269539,login
3257,1345274147,login
9083,1345276511,login
975,1345277516,login
23,1345278627,login
9728,1345279007,login
2787,1345279539,login
69,1345284918,login
4924,1345285704,login
50,1345287728,login
9532,1345288144,login
7536,1345289958,login
8034,1345291729,login
5939,1345293518,login
11450,1345294760,login
9402,1345296237,login
2583,1345299315,login
8259,1345302284,login
4619,1345303790,login
4022,1345313491,login
3881,1345316765,login
7210,1345317435,login
10684,1345320649,login
9345,1345322105,login
7572,1345322457,login
9631,1345326670,login
8914,1345328635,login
1715,1345328903,login
1055,1345329860,login
5954,1345331473,login
2610,1345332560,login
4394,1345334977,login
2042,1345335064,login
2917,1345336731,login
6171,1345341925,login
4234,1345343005,login
4354,1345343431,login
3064,1345346512,login
7529,1345353542,login
7597,1345361304,login
1274,1345361856,login
9728,1345365407,login
5240,1345366618,login
6050,1345370786,login
9481,1345372576,login
4243,1345372831,login
10953,1345378547,login
5939,1345379918,login
6258,1345380232,login
6914,1345380598,login
8026,1345382125,login
10003,1345385655,login
1481,1345389106,login
6978,1345389952,login
4619,1345390190,login
728,1345392276,login
1811,1345392571,login
8029,1345392958,login
11160,1345398756,login
11015,1345399072,login
3046,1345401595,login
7210,1345403835,login
6312,1345405650,login
6851,1345409555,login
906,1345416592,login
2610,1345418960,login
8399,1345419098,login
1891,1345421279,login
197,1345422391,login
8124,1345427333,login
10053,1345427972,login
9774,1345430383,login
4835,1345432050,login
7529,1345439942,login
1600,1345441182,login
10791,1345441687,login
9510,1345443655,login
7170,1345443831,login
608,1345444346,login
5115,1345445685,login
5259,1345448565,login
8553,1345454908,login
9187,1345458228,login
8331,1345460755,login
8769,1345461578,login
850,1345464085,login
10953,1345464947,login
5939,1345466318,login
3623,1345473273,login
7882,1345474329,login
1037,1345474787,login
1811,1345478971,login
8029,1345479358,login
2771,1345483399,login
5297,1345483929,login
11764,1345484427,login
6015,1345484984,login
4022,1345486291,login
5101,1345487818,login
10997,1345488123,login
4839,1345489736,login
828,1345492542,login
5415,1345494912,login
11697,1345498715,login
906,1345502992,login
2474,1345504470,login
7538,1345505354,login
2610,1345505360,login
6171,1345514725,login
1280,1345517485,login
2878,1345517921,login
4712,1345526493,login
608,1345530746,login
9728,1345538207,login
7023,1345538550,login
2787,1345538739,login
5240,1345539418,login
10639,1345541969,login
9312,1345549792,login
6419,1345551251,login
9402,1345555437,login
11300,1345557591,login
8534,1345558112,login
6978,1345562752,login
4619,1345562990,login
11702,1345564673,login
2568,1345567494,login
11021,1345569759,login
5297,1345570329,login
6134,1345573081,login
10368,1345574493,login
7572,1345581657,login
7792,1345586015,login
2474,1345590870,login
2248,1345591484,login
10869,1345595015,login
197,1345595191,login
7590,1345596673,login
6171,1345601125,login
4934,1345604889,login
3411,1345606861,login
9728,1345624607,login
8553,1345627708,login
8283,1345629180,login
8708,1345629811,login
11144,1345630431,login
50,1345633328,login
8769,1345634378,login
6419,1345637651,login
11195,1345639478,login
5369,1345646237,login
6978,1345649152,login
8029,1345652158,login
1149,1345653583,login
5297,1345656729,login
1634,1345658670,login
5101,1345660618,login
3046,1345660795,login
8068,1345665755,login
5415,1345667712,login
9400,1345667977,login
8679,1345667986,login
6851,1345668755,login
8315,1345670579,login
4662,1345671359,login
906,1345675792,login
8399,1345678298,login
5151,1345678475,login
1985,1345680412,login
2042,1345680664,login
10869,1345681415,login
197,1345681591,login
7375,1345682464,login
2744,1345692111,login
10217,1345695798,login
5742,1345696599,login
7529,1345699142,login
2496,1345705614,login
1274,1345707456,login
3641,1345713675,login
69,1345716918,login
7536,1345721958,login
7120,1345722264,login
11128,1345722322,login
11450,1345726760,login
8280,1345729182,login
2608,1345730238,login
11300,1345730391,login
6282,1345732175,login
8259,1345734284,login
9349,1345737119,login
1031,1345738478,login
1149,1345739983,login
9702,1345743404,login
7641,1345745307,login
7210,1345749435,login
4402,1345751342,login
8068,1345752155,login
9345,1345754105,login
9400,1345754377,login
8637,1345754496,login
6851,1345755155,login
3556,1345758596,login
4269,1345761376,login
3082,1345773445,login
6171,1345773925,login
2744,1345778511,login
5097,1345779099,login
1758,1345782968,login
603,1345788190,login
8928,1345792533,login
9083,1345794911,login
975,1345795916,login
5240,1345798618,login
3641,1345800075,login
69,1345803318,login
7991,1345804081,login
9481,1345804576,login
509,1345807231,login
7120,1345808664,login
8034,1345810129,login
8280,1345815582,login
4582,1345816182,login
4479,1345818762,login
3623,1345818873,login
10891,1345819596,login
9265,1345819670,login
6978,1345821952,login
2316,1345824159,login
1811,1345824571,login
8029,1345824958,login
3139,1345828418,login
11083,1345829161,login
5609,1345830140,login
11015,1345831072,login
4022,1345831891,login
10320,1345836931,login
6237,1345837161,login
6370,1345839593,login
7572,1345840857,login
10596,1345841694,login
7792,1345845215,login
8426,1345847471,login
906,1345848592,login
5151,1345851275,login
2042,1345853464,login
7590,1345855873,login
9691,1345864194,login
445,1345865187,login
7643,1345867035,login
9434,1345868262,login
2547,1345870120,login
3819,1345874180,login
2253,1345876032,login
4019,1345883330,login
10307,1345883425,login
5240,1345885018,login
3335,1345887006,login
1864,1345887957,login
69,1345889718,login
6506,1345892090,login
50,1345892528,login
9609,1345895250,login
6419,1345896851,login
9402,1345901037,login
10003,1345904055,login
3623,1345905273,login
10158,1345906344,login
728,1345910676,login
8029,1345911358,login
11083,1345915561,login
7210,1345922235,login
1339,1345924591,login
8068,1345924955,login
6370,1345925993,login
9345,1345926905,login
7572,1345927257,login
3568,1345929243,login
1735,1345930735,login
2156,1345932038,login
8426,1345933871,login
906,1345934992,login
2474,1345936470,login
2610,1345937360,login
2622,1345942796,login
521,1345951333,login
10791,1345960087,login
4489,1345960739,login
4344,1345961164,login
9510,1345962055,login
3065,1345963124,login
9039,1345964192,login
1274,1345966656,login
5788,1345969804,login
9728,1345970207,login
7023,1345970550,login
2787,1345970739,login
8553,1345973308,login
6204,1345974550,login
5057,1345975506,login
6258,1345985032,login
8280,1345988382,login
7421,1345989609,login
3623,1345991673,login
2316,1345996959,login
8029,1345997758,login
8047,1346001361,login
5891,1346001403,login
5297,1346002329,login
5609,1346002940,login
7641,1346004507,login
4022,1346004691,login
3881,1346007965,login
8068,1346011355,login
4113,1346012708,login
8679,1346013586,login
6405,1346013770,login
6851,1346014355,login
8310,1346015423,login
2474,1346022870,login
10869,1346027015,login
5705,1346027708,login
7590,1346028673,login
8768,1346032804,login
4234,1346034205,login
1280,1346035885,login
3411,1346038861,login
7296,1346040297,login
9510,1346048455,login
9286,1346054424,login
9728,1346056607,login
