loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,open_acc,revol_bal,total_acc,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,avg_cur_bal,bc_util,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_rev_tl_bal_gt_0,num_tl_90g_dpd_24m,num_tl_op_past_12m,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,fico_average
6000.0, 36 months,209.79,C,5 years,RENT,55000.0,Not Verified,0,debt_consolidation,15.71,0.0,22.0,20573.0,46.0,0.0,35287.0,113700.0,1960.0,20.6,6.0,0.0,3.0,5.0,10.0,20.0,5.0,0.0,5.0,35287.0,97400.0,19561.0,727.0
1500.0, 36 months,52.23,C,9 years,MORTGAGE,74000.0,Verified,1,debt_consolidation,27.13,0.0,13.0,3390.0,28.0,0.0,34068.0,22400.0,2621.0,79.5,2.0,0.0,2.0,4.0,3.0,7.0,4.0,0.0,2.0,34068.0,1500.0,60075.0,697.0
10000.0, 60 months,234.4,C,7 years,MORTGAGE,38000.0,Verified,1,debt_consolidation,19.2,0.0,14.0,9739.0,23.0,0.0,97308.0,13900.0,6951.0,65.2,3.0,0.0,2.0,5.0,2.0,7.0,5.0,0.0,1.0,36946.0,2600.0,36257.0,722.0
17500.0, 60 months,494.34,E,10+ years,MORTGAGE,115000.0,Verified,1,debt_consolidation,10.25,4.0,11.0,9853.0,32.0,450.0,410850.0,14900.0,37350.0,98.5,2.0,0.0,2.0,3.0,2.0,7.0,3.0,0.0,2.0,43976.0,10000.0,40308.0,667.0
35000.0, 60 months,869.66,D,4 years,MORTGAGE,95000.0,Verified,1,debt_consolidation,12.55,0.0,5.0,10469.0,18.0,0.0,311252.0,13300.0,62250.0,94.2,5.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,3.0,31087.0,5000.0,7580.0,687.0
15000.0, 36 months,469.36,A,n/a,OWN,55000.0,Verified,1,debt_consolidation,12.74,0.0,12.0,21736.0,34.0,0.0,21736.0,50000.0,1976.0,48.9,4.0,0.0,4.0,7.0,6.0,19.0,8.0,0.0,0.0,21736.0,43000.0,0.0,712.0
30000.0, 60 months,749.94,C,10+ years,MORTGAGE,250000.0,Source Verified,0,debt_consolidation,10.84,0.0,16.0,17200.0,35.0,0.0,400666.0,32800.0,30820.0,79.3,2.0,0.0,2.0,3.0,5.0,13.0,3.0,0.0,6.0,52162.0,21700.0,83107.0,722.0
6000.0, 36 months,214.73,C,10+ years,RENT,42000.0,Not Verified,1,medical,22.54,0.0,7.0,10427.0,10.0,0.0,28986.0,21300.0,4141.0,70.7,0.0,0.0,4.0,5.0,5.0,8.0,5.0,0.0,1.0,28986.0,13600.0,22520.0,717.0
10000.0, 36 months,327.34,B,2 years,MORTGAGE,84000.0,Not Verified,1,debt_consolidation,14.78,1.0,6.0,7195.0,20.0,0.0,36726.0,14000.0,6121.0,59.5,0.0,0.0,2.0,4.0,2.0,8.0,4.0,0.0,3.0,36726.0,11400.0,37982.0,682.0
10000.0, 36 months,316.14,A,10+ years,MORTGAGE,84000.0,Not Verified,1,home_improvement,6.11,0.0,11.0,2490.0,25.0,0.0,198966.0,40600.0,18088.0,7.9,2.0,0.0,1.0,2.0,4.0,9.0,2.0,0.0,2.0,16127.0,25800.0,22551.0,727.0
30000.0, 60 months,880.37,F,5 years,OWN,250000.0,Not Verified,0,other,4.34,0.0,6.0,11860.0,12.0,0.0,226395.0,12400.0,56599.0,95.6,1.0,0.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,34474.0,12400.0,36041.0,707.0
33950.0, 60 months,956.1,F,10+ years,MORTGAGE,85000.0,Source Verified,0,small_business,18.0,0.0,8.0,12107.0,18.0,0.0,104642.0,17200.0,13080.0,98.0,1.0,0.0,4.0,5.0,4.0,11.0,5.0,0.0,1.0,38854.0,10000.0,39528.0,707.0
15000.0, 60 months,377.33,D,10+ years,MORTGAGE,48000.0,Verified,0,other,26.3,0.0,6.0,22399.0,20.0,0.0,189075.0,31000.0,47269.0,72.3,2.0,0.0,2.0,2.0,3.0,7.0,2.0,0.0,1.0,35014.0,31000.0,14900.0,762.0
25000.0, 36 months,869.33,C,7 years,MORTGAGE,150000.0,Verified,1,debt_consolidation,6.74,3.0,11.0,3493.0,22.0,0.0,360064.0,5900.0,32733.0,81.2,3.0,1.0,3.0,5.0,3.0,6.0,5.0,1.0,1.0,331230.0,3800.0,158841.0,672.0
6050.0, 36 months,200.0,B,8 years,RENT,52000.0,Source Verified,1,credit_card,32.75,1.0,15.0,6063.0,49.0,0.0,32261.0,22500.0,2151.0,29.8,2.0,1.0,2.0,8.0,3.0,12.0,8.0,1.0,3.0,32261.0,6400.0,52365.0,672.0
18825.0, 60 months,441.26,C,8 years,OWN,43000.0,Source Verified,0,debt_consolidation,18.73,1.0,13.0,8209.0,33.0,267.0,18491.0,17672.0,1541.0,76.6,0.0,0.0,4.0,7.0,5.0,9.0,7.0,0.0,0.0,18491.0,9500.0,19202.0,677.0
6700.0, 36 months,203.92,A,10+ years,OWN,85000.0,Not Verified,1,credit_card,19.51,0.0,11.0,22412.0,33.0,0.0,405431.0,58100.0,40543.0,32.0,7.0,0.0,3.0,4.0,5.0,9.0,4.0,0.0,0.0,59013.0,44500.0,44601.0,742.0
18000.0, 36 months,606.41,B,10+ years,RENT,40000.0,Verified,1,credit_card,25.77,0.0,12.0,13831.0,14.0,0.0,33178.0,31000.0,2765.0,28.5,0.0,0.0,3.0,5.0,6.0,7.0,5.0,0.0,2.0,33178.0,22100.0,23484.0,712.0
10000.0, 36 months,322.63,B,10+ years,RENT,84000.0,Not Verified,1,debt_consolidation,4.24,0.0,7.0,8426.0,11.0,0.0,9204.0,19700.0,1315.0,43.3,0.0,0.0,5.0,6.0,5.0,7.0,6.0,0.0,1.0,9204.0,17000.0,1200.0,692.0
18550.0, 60 months,453.97,C,1 year,RENT,55000.0,Source Verified,0,debt_consolidation,11.17,0.0,9.0,14156.0,27.0,0.0,33123.0,22400.0,5521.0,63.2,0.0,1.0,5.0,5.0,5.0,11.0,5.0,0.0,0.0,33123.0,22400.0,29767.0,677.0
10625.0, 36 months,358.57,B,10+ years,RENT,31000.0,Verified,0,debt_consolidation,27.64,0.0,12.0,10198.0,20.0,0.0,18149.0,12700.0,1650.0,81.8,1.0,1.0,9.0,10.0,9.0,10.0,10.0,0.0,1.0,18149.0,11000.0,8475.0,682.0
7300.0, 36 months,239.48,B,8 years,MORTGAGE,97250.0,Source Verified,1,credit_card,16.04,0.0,9.0,33063.0,35.0,0.0,64045.0,43600.0,7116.0,79.1,8.0,0.0,4.0,5.0,4.0,12.0,5.0,0.0,1.0,64045.0,29400.0,35783.0,687.0
18000.0, 60 months,472.1,D,6 years,RENT,61211.0,Verified,1,debt_consolidation,18.39,3.0,12.0,2126.0,28.0,437.0,23534.0,17200.0,2353.0,34.3,3.0,0.0,2.0,2.0,5.0,8.0,2.0,0.0,7.0,23534.0,6200.0,34752.0,712.0
26500.0, 60 months,786.7,F,9 years,MORTGAGE,70000.0,Source Verified,0,debt_consolidation,20.4,0.0,9.0,19232.0,17.0,0.0,50936.0,25700.0,5660.0,91.1,0.0,0.0,4.0,6.0,4.0,9.0,6.0,0.0,4.0,50936.0,9800.0,34477.0,672.0
15000.0, 36 months,476.3,A,10+ years,MORTGAGE,72000.0,Verified,1,debt_consolidation,4.65,0.0,9.0,9122.0,17.0,0.0,375582.0,26200.0,41731.0,41.8,3.0,0.0,5.0,7.0,5.0,7.0,7.0,0.0,0.0,9122.0,19100.0,0.0,712.0
23000.0, 36 months,706.19,A,3 years,MORTGAGE,75000.0,Verified,1,credit_card,13.42,0.0,9.0,52279.0,27.0,0.0,220011.0,124300.0,24446.0,27.3,3.0,0.0,4.0,5.0,6.0,15.0,5.0,0.0,1.0,92783.0,85300.0,60003.0,792.0
8800.0, 36 months,288.69,B,< 1 year,RENT,100000.0,Not Verified,1,credit_card,11.06,0.0,8.0,20067.0,26.0,0.0,89141.0,26700.0,11143.0,88.4,3.0,2.0,2.0,2.0,3.0,5.0,2.0,0.0,0.0,89141.0,22700.0,86462.0,672.0
2400.0, 36 months,86.49,D,2 years,RENT,45000.0,Not Verified,1,credit_card,7.39,0.0,7.0,3998.0,11.0,0.0,10968.0,4500.0,1828.0,92.7,0.0,0.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,10968.0,4200.0,7458.0,667.0
10000.0, 36 months,341.68,C,8 years,MORTGAGE,90000.0,Not Verified,1,credit_card,19.68,0.0,15.0,42834.0,30.0,0.0,267608.0,55900.0,19115.0,80.7,2.0,0.0,8.0,8.0,9.0,14.0,8.0,0.0,2.0,72950.0,53100.0,37212.0,692.0
15850.0, 36 months,503.29,A,10+ years,MORTGAGE,75000.0,Verified,1,debt_consolidation,20.08,0.0,10.0,16493.0,29.0,0.0,355937.0,37100.0,39549.0,46.2,6.0,0.0,2.0,3.0,4.0,10.0,3.0,0.0,1.0,44789.0,35200.0,44553.0,712.0
7500.0, 36 months,250.51,C,8 years,MORTGAGE,70000.0,Not Verified,0,credit_card,7.61,0.0,8.0,7028.0,12.0,7023.0,129332.0,14200.0,16167.0,81.1,2.0,0.0,2.0,4.0,2.0,4.0,4.0,0.0,2.0,16554.0,3600.0,13888.0,667.0
25000.0, 60 months,521.03,B,< 1 year,OWN,72800.0,Source Verified,1,credit_card,19.83,0.0,7.0,29967.0,18.0,0.0,168564.0,40400.0,24081.0,88.7,5.0,0.0,1.0,3.0,1.0,5.0,3.0,0.0,2.0,37768.0,12400.0,39161.0,737.0
6500.0, 36 months,217.11,C,2 years,MORTGAGE,140000.0,Not Verified,1,debt_consolidation,2.01,1.0,14.0,3066.0,26.0,194.0,773555.0,12800.0,64463.0,10.4,1.0,2.0,2.0,4.0,4.0,8.0,4.0,0.0,0.0,12158.0,6600.0,9617.0,662.0
14500.0, 60 months,325.41,C,10+ years,MORTGAGE,47099.0,Not Verified,1,debt_consolidation,14.22,0.0,18.0,23733.0,28.0,212.0,165867.0,57900.0,9215.0,10.2,1.0,0.0,4.0,5.0,10.0,15.0,5.0,0.0,3.0,34734.0,27700.0,14650.0,697.0
2500.0, 36 months,94.39,E,3 years,RENT,52000.0,Not Verified,1,other,14.22,3.0,5.0,2379.0,10.0,0.0,28695.0,3500.0,5739.0,68.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,28695.0,3500.0,34773.0,677.0
3050.0, 36 months,100.06,B,10+ years,RENT,38000.0,Verified,1,debt_consolidation,25.33,0.0,12.0,26062.0,32.0,0.0,151538.0,37400.0,12628.0,70.5,5.0,0.0,4.0,6.0,4.0,16.0,6.0,0.0,2.0,38965.0,34300.0,13989.0,702.0
25000.0, 60 months,594.62,C,8 years,RENT,69525.6,Source Verified,1,debt_consolidation,23.38,0.0,12.0,17434.0,29.0,0.0,51101.0,35800.0,4258.0,60.8,0.0,1.0,5.0,9.0,5.0,7.0,9.0,0.0,2.0,51101.0,15300.0,50494.0,707.0
15000.0, 36 months,507.95,C,n/a,RENT,76000.0,Verified,0,debt_consolidation,21.1,0.0,6.0,19679.0,9.0,0.0,41070.0,26000.0,6845.0,75.7,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,41070.0,26000.0,31674.0,672.0
14000.0, 36 months,491.37,C,6 years,OWN,120000.0,Not Verified,0,other,19.05,0.0,9.0,31817.0,35.0,0.0,570821.0,34100.0,63425.0,88.2,2.0,0.0,4.0,5.0,4.0,10.0,5.0,0.0,4.0,79673.0,19100.0,65798.0,707.0
24000.0, 36 months,735.47,A,1 year,OWN,58000.0,Source Verified,0,debt_consolidation,12.1,0.0,19.0,23453.0,60.0,0.0,261940.0,87500.0,14552.0,32.1,3.0,0.0,6.0,9.0,11.0,25.0,9.0,0.0,2.0,28056.0,59600.0,12147.0,737.0
27000.0, 36 months,901.31,B,7 years,MORTGAGE,105000.0,Verified,1,debt_consolidation,21.39,0.0,13.0,51243.0,30.0,0.0,77193.0,66400.0,5938.0,83.8,1.0,0.0,5.0,7.0,6.0,15.0,7.0,0.0,0.0,77193.0,31400.0,70933.0,712.0
14400.0, 36 months,485.96,B,10+ years,MORTGAGE,70000.0,Verified,0,home_improvement,16.18,3.0,11.0,6564.0,21.0,0.0,226070.0,12100.0,20552.0,68.4,5.0,0.0,3.0,7.0,3.0,3.0,7.0,0.0,2.0,37744.0,7200.0,37666.0,682.0
27600.0, 36 months,934.62,C,3 years,RENT,74952.0,Verified,0,debt_consolidation,28.04,0.0,6.0,12179.0,29.0,0.0,69534.0,15600.0,11589.0,78.1,0.0,0.0,2.0,2.0,3.0,8.0,2.0,0.0,1.0,69534.0,15600.0,72711.0,697.0
11700.0, 36 months,378.36,B,5 years,RENT,50000.0,Not Verified,1,credit_card,25.06,0.0,17.0,10459.0,34.0,0.0,75160.0,53200.0,4698.0,16.9,0.0,0.0,7.0,10.0,7.0,10.0,10.0,0.0,3.0,75160.0,38200.0,72541.0,732.0
24000.0, 60 months,491.13,A,6 years,MORTGAGE,104000.0,Verified,1,debt_consolidation,4.2,0.0,4.0,19095.0,25.0,0.0,156696.0,46000.0,52232.0,16.6,5.0,0.0,1.0,2.0,2.0,6.0,2.0,0.0,0.0,19095.0,23000.0,0.0,762.0
12000.0, 36 months,438.36,D,8 years,MORTGAGE,101000.0,Not Verified,1,debt_consolidation,20.22,0.0,13.0,40951.0,33.0,0.0,408657.0,43600.0,31435.0,96.7,5.0,2.0,4.0,11.0,4.0,10.0,11.0,0.0,3.0,70362.0,27300.0,32518.0,662.0
24000.0, 60 months,683.49,F,10+ years,MORTGAGE,61000.0,Source Verified,1,credit_card,31.69,0.0,14.0,21781.0,44.0,0.0,189965.0,33600.0,14613.0,89.7,2.0,0.0,5.0,8.0,6.0,18.0,8.0,0.0,3.0,36330.0,19000.0,33593.0,687.0
17975.0, 60 months,458.8,D,10+ years,MORTGAGE,41000.0,Not Verified,1,debt_consolidation,16.22,0.0,10.0,20709.0,23.0,0.0,126504.0,40400.0,12650.0,65.1,3.0,0.0,6.0,7.0,7.0,12.0,7.0,0.0,1.0,20709.0,31600.0,0.0,712.0
12000.0, 36 months,420.71,C,10+ years,MORTGAGE,55000.0,Verified,1,debt_consolidation,21.82,1.0,5.0,5566.0,14.0,54.0,203860.0,6800.0,40772.0,81.9,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,33932.0,6800.0,45056.0,677.0
35000.0, 36 months,1223.77,C,10+ years,MORTGAGE,275000.0,Verified,1,debt_consolidation,13.27,1.0,20.0,41592.0,43.0,0.0,385676.0,80300.0,19284.0,51.9,6.0,1.0,5.0,7.0,7.0,10.0,7.0,0.0,4.0,150133.0,43700.0,178473.0,702.0
13000.0, 36 months,476.86,D,5 years,RENT,55332.0,Not Verified,0,credit_card,17.26,0.0,16.0,9901.0,27.0,0.0,12087.0,17100.0,755.0,83.3,0.0,0.0,4.0,12.0,4.0,7.0,12.0,0.0,4.0,12087.0,6700.0,7792.0,667.0
6000.0, 36 months,220.09,D,n/a,RENT,123026.0,Source Verified,0,debt_consolidation,19.56,0.0,15.0,32911.0,33.0,0.0,65920.0,41000.0,4709.0,99.6,0.0,0.0,8.0,11.0,9.0,16.0,11.0,0.0,3.0,65920.0,23900.0,36714.0,687.0
30000.0, 60 months,794.65,E,2 years,OWN,98000.0,Verified,1,home_improvement,17.08,4.0,8.0,3385.0,34.0,0.0,39175.0,10100.0,4897.0,36.1,1.0,0.0,5.0,5.0,5.0,9.0,5.0,0.0,2.0,39175.0,6100.0,56100.0,717.0
8000.0, 36 months,269.98,B,2 years,RENT,42000.0,Not Verified,1,debt_consolidation,6.43,0.0,6.0,9859.0,11.0,0.0,12255.0,14400.0,2043.0,92.8,0.0,0.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,12255.0,9700.0,2250.0,682.0
19200.0, 60 months,440.31,C,9 years,MORTGAGE,55000.0,Source Verified,0,debt_consolidation,22.28,0.0,8.0,15779.0,12.0,0.0,120418.0,21100.0,15052.0,97.2,1.0,0.0,3.0,4.0,3.0,4.0,4.0,0.0,0.0,31113.0,15700.0,31139.0,712.0
15000.0, 36 months,528.84,C,8 years,MORTGAGE,46800.0,Source Verified,1,debt_consolidation,21.33,0.0,17.0,14298.0,34.0,0.0,108959.0,22800.0,6409.0,97.5,2.0,0.0,3.0,8.0,3.0,8.0,8.0,0.0,0.0,20338.0,5900.0,19234.0,712.0
16000.0, 36 months,498.59,A,3 years,MORTGAGE,87000.0,Source Verified,0,home_improvement,16.29,0.0,13.0,16201.0,26.0,0.0,211429.0,125000.0,16264.0,1.3,2.0,0.0,5.0,9.0,7.0,8.0,9.0,0.0,6.0,57521.0,94600.0,44298.0,762.0
35000.0, 36 months,1204.23,C,10+ years,MORTGAGE,300000.0,Source Verified,1,debt_consolidation,12.58,0.0,24.0,58699.0,48.0,0.0,876801.0,71100.0,39855.0,96.2,11.0,0.0,10.0,15.0,11.0,17.0,15.0,0.0,3.0,148908.0,54900.0,104201.0,697.0
2125.0, 36 months,79.52,E,< 1 year,MORTGAGE,45000.0,Source Verified,1,debt_consolidation,31.07,0.0,17.0,18145.0,26.0,0.0,167035.0,26800.0,9826.0,78.4,2.0,0.0,6.0,9.0,9.0,14.0,9.0,0.0,2.0,35060.0,21800.0,26091.0,692.0
15000.0, 36 months,505.78,B,9 years,RENT,43000.0,Not Verified,1,debt_consolidation,18.73,0.0,9.0,11981.0,13.0,0.0,15244.0,12900.0,1906.0,92.9,0.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,15244.0,12900.0,18503.0,677.0
8875.0, 36 months,272.5,A,10+ years,MORTGAGE,25500.0,Verified,1,credit_card,20.47,0.0,12.0,13082.0,25.0,0.0,50497.0,24600.0,5050.0,73.9,3.0,0.0,3.0,8.0,4.0,9.0,8.0,0.0,2.0,13082.0,15400.0,0.0,742.0
13500.0, 36 months,461.27,C,10+ years,RENT,86000.0,Not Verified,1,debt_consolidation,10.8,0.0,9.0,6842.0,15.0,0.0,31760.0,13200.0,3528.0,93.0,0.0,0.0,2.0,7.0,2.0,2.0,3.0,0.0,3.0,31760.0,6400.0,26553.0,682.0
7200.0, 36 months,228.63,A,10+ years,RENT,57000.0,Verified,1,debt_consolidation,3.73,0.0,7.0,5934.0,32.0,0.0,5934.0,27400.0,848.0,25.9,0.0,1.0,4.0,6.0,4.0,14.0,6.0,0.0,4.0,5934.0,22700.0,0.0,667.0
19750.0, 36 months,665.37,B,10+ years,RENT,75000.0,Verified,1,debt_consolidation,14.94,1.0,6.0,23745.0,18.0,0.0,265090.0,29400.0,44182.0,100.8,5.0,0.0,2.0,5.0,2.0,3.0,5.0,0.0,0.0,23745.0,16000.0,0.0,697.0
12800.0, 36 months,411.28,B,1 year,RENT,104000.0,Source Verified,1,credit_card,15.25,1.0,9.0,23349.0,13.0,0.0,50713.0,57900.0,5635.0,42.3,0.0,1.0,3.0,3.0,4.0,5.0,4.0,0.0,0.0,50713.0,55200.0,53358.0,717.0
8650.0, 36 months,289.34,B,5 years,RENT,52000.0,Not Verified,1,credit_card,4.73,0.0,8.0,6237.0,12.0,0.0,7269.0,15600.0,908.0,39.0,0.0,1.0,4.0,7.0,6.0,7.0,6.0,0.0,2.0,7269.0,11400.0,0.0,687.0
35000.0, 36 months,1309.49,E,3 years,MORTGAGE,183000.0,Source Verified,1,debt_consolidation,12.21,2.0,17.0,2824.0,29.0,0.0,151109.0,8000.0,8889.0,0.3,0.0,0.0,2.0,4.0,4.0,4.0,4.0,0.0,2.0,151109.0,3900.0,170539.0,712.0
10000.0, 36 months,328.06,B,5 years,MORTGAGE,55000.0,Not Verified,1,debt_consolidation,20.71,0.0,13.0,13642.0,25.0,0.0,180486.0,23400.0,16408.0,66.6,1.0,0.0,4.0,6.0,6.0,11.0,6.0,0.0,1.0,28412.0,13900.0,27322.0,707.0
20000.0, 36 months,623.23,A,9 years,MORTGAGE,75000.0,Verified,1,debt_consolidation,20.88,0.0,17.0,7418.0,46.0,0.0,214532.0,27200.0,13408.0,45.6,3.0,1.0,4.0,8.0,5.0,19.0,8.0,0.0,3.0,41475.0,12400.0,40038.0,717.0
10000.0, 36 months,338.63,C,1 year,MORTGAGE,28500.0,Source Verified,0,debt_consolidation,23.81,0.0,12.0,9713.0,24.0,0.0,116041.0,16900.0,10549.0,73.6,5.0,0.0,5.0,8.0,6.0,9.0,8.0,0.0,3.0,14455.0,10600.0,3727.0,682.0
20000.0, 60 months,478.12,C,5 years,RENT,95000.0,Verified,1,debt_consolidation,9.9,0.0,8.0,25275.0,23.0,0.0,31563.0,41100.0,3945.0,61.5,0.0,0.0,7.0,7.0,7.0,13.0,7.0,0.0,0.0,31563.0,41100.0,10000.0,677.0
6000.0, 36 months,194.06,B,4 years,RENT,30000.0,Not Verified,1,home_improvement,4.17,0.0,5.0,3170.0,5.0,0.0,3170.0,11500.0,793.0,27.6,0.0,0.0,3.0,3.0,5.0,5.0,3.0,0.0,2.0,3170.0,11500.0,0.0,717.0
18000.0, 36 months,571.56,A,8 years,MORTGAGE,44720.0,Verified,0,debt_consolidation,17.52,1.0,16.0,15099.0,35.0,0.0,236801.0,46000.0,14800.0,53.6,4.0,0.0,1.0,6.0,2.0,16.0,6.0,0.0,1.0,18574.0,9300.0,8000.0,732.0
4800.0, 36 months,162.96,B,n/a,RENT,31000.0,Source Verified,1,debt_consolidation,13.82,0.0,14.0,9671.0,20.0,0.0,9671.0,18800.0,691.0,56.2,1.0,0.0,7.0,10.0,7.0,9.0,10.0,0.0,2.0,9671.0,9000.0,0.0,672.0
11500.0, 36 months,403.63,C,3 years,MORTGAGE,53820.0,Verified,1,debt_consolidation,34.12,0.0,12.0,21935.0,23.0,0.0,202340.0,33045.0,18395.0,66.3,2.0,0.0,5.0,8.0,6.0,13.0,8.0,0.0,3.0,35502.0,25145.0,40992.0,677.0
22000.0, 36 months,798.12,D,6 years,MORTGAGE,65000.0,Verified,1,debt_consolidation,20.95,1.0,15.0,6901.0,31.0,0.0,188482.0,30400.0,12565.0,1.1,1.0,0.0,1.0,3.0,4.0,8.0,3.0,0.0,5.0,36247.0,11200.0,49333.0,722.0
9000.0, 36 months,273.92,A,< 1 year,RENT,115000.0,Not Verified,1,credit_card,7.33,0.0,11.0,6726.0,35.0,0.0,36604.0,9900.0,4576.0,79.6,0.0,3.0,2.0,3.0,4.0,11.0,3.0,0.0,3.0,36604.0,5500.0,34459.0,682.0
10000.0, 36 months,344.17,C,10+ years,RENT,45000.0,Verified,1,debt_consolidation,23.73,0.0,9.0,7276.0,26.0,50.0,37130.0,12200.0,4126.0,86.1,0.0,1.0,4.0,7.0,4.0,5.0,7.0,0.0,1.0,37130.0,7800.0,38859.0,682.0
10000.0, 36 months,362.78,D,2 years,RENT,35000.0,Source Verified,1,credit_card,28.49,1.0,7.0,4587.0,12.0,0.0,33118.0,6800.0,4731.0,94.3,1.0,1.0,3.0,5.0,3.0,4.0,5.0,1.0,2.0,33118.0,4100.0,43380.0,662.0
11325.0, 36 months,371.52,B,10+ years,RENT,33000.0,Verified,1,debt_consolidation,14.18,0.0,6.0,12020.0,11.0,0.0,29960.0,17291.0,4993.0,74.7,0.0,0.0,2.0,2.0,3.0,4.0,2.0,0.0,1.0,29960.0,16091.0,20842.0,712.0
21000.0, 36 months,708.69,B,7 years,RENT,90000.0,Verified,1,small_business,10.69,0.0,11.0,23317.0,18.0,0.0,40447.0,52200.0,5056.0,48.4,0.0,0.0,5.0,5.0,8.0,12.0,5.0,0.0,0.0,40447.0,48200.0,22398.0,717.0
35000.0, 36 months,1091.78,A,10+ years,MORTGAGE,150000.0,Verified,1,credit_card,18.71,0.0,14.0,43846.0,32.0,0.0,460109.0,135100.0,32865.0,41.0,4.0,0.0,4.0,4.0,8.0,13.0,4.0,0.0,4.0,83085.0,132800.0,41712.0,737.0
8400.0, 36 months,292.47,C,5 years,RENT,60000.0,Verified,0,debt_consolidation,19.93,0.0,12.0,4219.0,24.0,100.0,35437.0,4900.0,2953.0,86.1,0.0,2.0,3.0,3.0,3.0,4.0,3.0,0.0,2.0,35437.0,4900.0,28830.0,687.0
21000.0, 60 months,499.48,C,10+ years,MORTGAGE,96000.0,Source Verified,1,debt_consolidation,25.44,0.0,11.0,52305.0,27.0,0.0,347713.0,61300.0,31610.0,76.2,2.0,0.0,7.0,8.0,7.0,11.0,8.0,0.0,2.0,88231.0,58000.0,45848.0,687.0
20000.0, 36 months,635.07,A,5 years,MORTGAGE,70000.0,Not Verified,0,credit_card,8.76,0.0,7.0,21006.0,17.0,0.0,185444.0,32900.0,30907.0,63.8,3.0,0.0,5.0,5.0,6.0,6.0,5.0,0.0,0.0,21006.0,32900.0,0.0,702.0
20000.0, 36 months,614.08,A,6 years,MORTGAGE,350000.0,Verified,1,home_improvement,5.95,0.0,10.0,2892.0,45.0,0.0,411581.0,22400.0,45731.0,16.9,2.0,0.0,1.0,2.0,3.0,10.0,2.0,0.0,4.0,164725.0,11000.0,189916.0,772.0
28000.0, 60 months,813.65,F,10+ years,MORTGAGE,102000.0,Source Verified,1,debt_consolidation,25.18,1.0,10.0,48133.0,25.0,0.0,180875.0,63500.0,18088.0,70.7,2.0,0.0,4.0,7.0,4.0,13.0,7.0,0.0,2.0,60164.0,50700.0,22355.0,677.0
9200.0, 36 months,351.31,E,8 years,RENT,47000.0,Source Verified,0,debt_consolidation,25.82,0.0,10.0,24456.0,13.0,0.0,49924.0,25500.0,4992.0,98.2,0.0,0.0,8.0,9.0,8.0,9.0,9.0,0.0,2.0,49924.0,22200.0,26173.0,672.0
12000.0, 36 months,423.08,C,7 years,RENT,40000.0,Verified,1,credit_card,34.47,0.0,14.0,10170.0,32.0,0.0,38246.0,20500.0,2732.0,95.8,0.0,0.0,4.0,10.0,4.0,9.0,10.0,0.0,0.0,38246.0,3300.0,38572.0,697.0
3500.0, 36 months,120.19,C,7 years,MORTGAGE,38000.0,Verified,1,home_improvement,33.03,0.0,8.0,19843.0,24.0,0.0,254395.0,28200.0,31799.0,68.2,4.0,0.0,5.0,6.0,5.0,7.0,6.0,0.0,1.0,33138.0,26200.0,14770.0,697.0
24000.0, 36 months,802.78,B,10+ years,MORTGAGE,100000.0,Not Verified,1,debt_consolidation,9.16,1.0,11.0,19905.0,47.0,0.0,463125.0,24100.0,51458.0,88.5,2.0,1.0,3.0,3.0,4.0,18.0,3.0,1.0,0.0,22996.0,22500.0,7500.0,687.0
10750.0, 36 months,358.86,B,n/a,MORTGAGE,48000.0,Source Verified,1,home_improvement,21.15,1.0,7.0,4674.0,27.0,250.0,40153.0,7300.0,5736.0,68.7,2.0,2.0,5.0,5.0,5.0,15.0,5.0,0.0,0.0,40153.0,6800.0,42726.0,672.0
8875.0, 36 months,303.72,B,< 1 year,RENT,26000.0,Not Verified,1,credit_card,29.26,2.0,13.0,9841.0,22.0,0.0,40533.0,13900.0,3118.0,71.3,0.0,0.0,3.0,3.0,4.0,8.0,3.0,0.0,0.0,40533.0,13800.0,36081.0,692.0
8000.0, 36 months,273.35,C,6 years,RENT,60000.0,Source Verified,1,credit_card,15.53,0.0,14.0,6684.0,30.0,2219.0,82337.0,10200.0,6334.0,79.2,3.0,1.0,5.0,8.0,6.0,12.0,8.0,0.0,1.0,27844.0,7300.0,26117.0,667.0
20000.0, 36 months,665.44,B,4 years,RENT,60000.0,Verified,1,debt_consolidation,13.72,2.0,9.0,9926.0,33.0,0.0,19604.0,14600.0,2801.0,72.3,4.0,0.0,2.0,4.0,2.0,13.0,4.0,0.0,0.0,19604.0,5900.0,21466.0,692.0
