Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26581509,10/29/2013 05:36:00 PM,,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,,217 KOSCIUSZKO ST,217 KOSCIUSZKO ST,MARCY AVENUE,TOMPKINS AVENUE,,,,,,DSNY Garage,Open,,,03 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26587947,10/29/2013 05:35:07 PM,10/29/2013 07:47:34 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11357.0,162 STREET,162 STREET,POWELL COVE BOULEVARD,9 AVENUE,,,BLOCKFACE,WHITESTONE,,Precinct,Closed,10/30/2013 01:35:07 AM,10/29/2013 07:47:34 PM,07 QUEENS,QUEENS,1039718.0,228484.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7936377886,-73.7996757793,"(40.79363778861647, -73.79967577933404)"
26584867,10/29/2013 05:34:14 PM,10/29/2013 06:37:09 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10028.0,80 EAST END AVENUE,EAST END AVENUE,EAST 83 STREET,EAST 84 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/30/2013 01:34:14 AM,10/29/2013 06:37:09 PM,08 MANHATTAN,MANHATTAN,999180.0,220955.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7731341605,-73.9460965359,"(40.77313416052005, -73.9460965359417)"
26584669,10/29/2013 05:34:04 PM,,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11432.0,91-05 172 STREET,172 STREET,91 AVENUE,JAMAICA AVENUE,,,ADDRESS,Jamaica,,,Open,,,12 QUEENS,QUEENS,1042983.0,197436.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7083980352,-73.7881553618,"(40.7083980352453, -73.78815536176313)"
26580902,10/29/2013 05:33:24 PM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contaminated,Restaurant/Bar/Deli/Bakery,11209.0,9128 5 AVENUE,5 AVENUE,91 STREET,92 STREET,,,ADDRESS,BROOKLYN,,,Assigned,12/28/2013 05:33:24 PM,10/30/2013 04:17:22 PM,10 BROOKLYN,BROOKLYN,976221.0,164561.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6183547415,-74.0289207858,"(40.618354741530496, -74.02892078578292)"
26587763,10/29/2013 05:33:00 PM,,DOT,Department of Transportation,Street Light Condition,Lamppost Missing,,,1757 8 ST W,8 ST W,HIGHLAWN AVE,KINGS HWY,,,ADDRESS,,,,Open,,,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26583708,10/29/2013 05:32:54 PM,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11209.0,6928 3 AVENUE,3 AVENUE,BAY RIDGE AVENUE,OVINGTON AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 05:32:54 PM,10 BROOKLYN,BROOKLYN,976987.0,170784.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.635436229,-74.026168319,"(40.6354362289509, -74.02616831896792)"
26587363,10/29/2013 05:32:35 PM,,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10023.0,,,,,WEST   67 STREET,COLUMBUS AVENUE,INTERSECTION,NEW YORK,,,Assigned,11/19/2013 05:32:35 PM,,07 MANHATTAN,MANHATTAN,989481.0,221349.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7742266479,-73.9811136215,"(40.77422664785725, -73.98111362151931)"
26581945,10/29/2013 05:31:00 PM,,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,11215.0,,,,,7 AVENUE,3 STREET,INTERSECTION,BROOKLYN,,,Assigned,11/19/2013 05:31:00 PM,,06 BROOKLYN,BROOKLYN,990198.0,183563.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6705127767,-73.9785583069,"(40.67051277673899, -73.97855830689441)"
26587247,10/29/2013 05:30:51 PM,10/30/2013 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11204.0,1755 61 STREET,61 STREET,17 AVENUE,18 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,10/30/2013 12:00:00 AM,12 BROOKLYN,BROOKLYN,987335.0,165913.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6220688009,-73.9888870859,"(40.62206880086717, -73.98888708588976)"
26583669,10/29/2013 05:30:48 PM,,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,11433.0,105-02 177 STREET,177 STREET,105 AVENUE,106 AVENUE,,,ADDRESS,Jamaica,,,Open,,,12 QUEENS,QUEENS,1044908.0,195635.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7034417429,-73.7812283123,"(40.70344174289935, -73.78122831231201)"
26588059,10/29/2013 05:29:28 PM,10/30/2013 06:58:45 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Closed,11/06/2013 06:56:05 AM,10/30/2013 06:58:45 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26586321,10/29/2013 05:29:00 PM,10/29/2013 11:55:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10038.0,,,,,FULTON STREET,CLIFF STREET,INTERSECTION,NEW YORK,,,Closed,,10/29/2013 11:55:00 PM,01 MANHATTAN,MANHATTAN,982915.0,197362.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7083897546,-74.0048152194,"(40.70838975461549, -74.0048152194061)"
26582014,10/29/2013 05:29:00 PM,10/29/2013 07:54:56 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207.0,,,,,EASTERN PARKWAY,BUSHWICK AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,10/30/2013 01:29:00 AM,10/29/2013 07:54:56 PM,04 BROOKLYN,BROOKLYN,1010875.0,187563.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6814538301,-73.9040049006,"(40.68145383014441, -73.9040049006446)"
26587478,10/29/2013 05:28:42 PM,10/30/2013 06:58:51 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Closed,11/06/2013 06:56:06 AM,10/30/2013 06:58:51 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26581075,10/29/2013 05:28:40 PM,,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10001.0,1141 BROADWAY,BROADWAY,WEST 26 STREET,WEST 27 STREET,,,ADDRESS,NEW YORK,,,Open,,,05 MANHATTAN,MANHATTAN,987298.0,210303.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7439092277,-73.9890002895,"(40.74390922770091, -73.98900028950153)"
26587419,10/29/2013 05:27:00 PM,10/29/2013 11:55:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10038.0,,,,,PEARL STREET,JOHN STREET,INTERSECTION,NEW YORK,,,Closed,,10/29/2013 11:55:00 PM,01 MANHATTAN,MANHATTAN,982730.0,196997.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7073878861,-74.0054824146,"(40.70738788608422, -74.0054824146035)"
26584499,10/29/2013 05:26:35 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,Price Not Posted,,10040.0,1610 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 190 STREET,WEST 191 STREET,,,ADDRESS,NEW YORK,,,Open,11/02/2013 05:26:35 PM,,12 MANHATTAN,MANHATTAN,1003786.0,250877.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8552526796,-73.9293798872,"(40.855252679586975, -73.92937988720263)"
26581804,10/29/2013 05:26:33 PM,10/30/2013 08:29:42 AM,DOB,DOB Inspections - Queens,Construction,Initial - Construction,Street Address,,103-27 QUEENS BOULEVARD,QUEENS BOULEVARD,68 DRIVE,69 AVENUE,,,ADDRESS,QUEENS,,,Closed,11/02/2013 05:26:33 PM,10/30/2013 08:29:42 AM,06 QUEENS,QUEENS,1025889.0,203228.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7243926205,-73.8497759065,"(40.72439262049753, -73.84977590647703)"
26585913,10/29/2013 05:26:18 PM,10/30/2013 06:58:30 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Closed,11/06/2013 06:56:04 AM,10/30/2013 06:58:30 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26582272,10/29/2013 05:26:00 PM,10/29/2013 11:55:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10038.0,,,,,PEARL STREET,JOHN STREET,INTERSECTION,NEW YORK,,,Closed,,10/29/2013 11:55:00 PM,01 MANHATTAN,MANHATTAN,982730.0,196997.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7073878861,-74.0054824146,"(40.70738788608422, -74.0054824146035)"
26585113,10/29/2013 05:25:22 PM,10/30/2013 12:49:51 AM,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,11208.0,888 FOUNTAIN AVENUE,FOUNTAIN AVENUE,VANDALIA AVENUE,BEND,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/30/2013 01:25:22 AM,10/30/2013 12:49:51 AM,05 BROOKLYN,BROOKLYN,1021871.0,178564.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6567137084,-73.8644096511,"(40.656713708417676, -73.86440965112311)"
26581507,10/29/2013 05:25:00 PM,10/30/2013 04:50:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,,,,,,159 DR,GRAND AVE,INTERSECTION,,,,Closed,,10/30/2013 04:50:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26581997,10/29/2013 05:24:56 PM,10/30/2013 09:12:59 AM,DOB,DOB Inspections - Queens,Construction,Initial - Construction,Street Address,,103-27 QUEENS BOULEVARD,QUEENS BOULEVARD,68 DRIVE,69 AVENUE,,,ADDRESS,QUEENS,,,Closed,11/02/2013 05:24:56 PM,10/30/2013 09:12:59 AM,06 QUEENS,QUEENS,1025889.0,203228.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7243926205,-73.8497759065,"(40.72439262049753, -73.84977590647703)"
26586951,10/29/2013 05:24:15 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,False Advertising,,11220.0,,,,,48 STREET,5 AVENUE,INTERSECTION,BROOKLYN,,,Open,11/02/2013 05:24:15 PM,,07 BROOKLYN,BROOKLYN,981710.0,174714.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6462258502,-74.0091530053,"(40.64622585021083, -74.00915300534044)"
26580963,10/29/2013 05:24:07 PM,10/30/2013 09:15:11 AM,DOB,DOB Inspections - Queens,Construction,Initial - Construction,Street Address,,103-27 QUEENS BOULEVARD,QUEENS BOULEVARD,68 DRIVE,69 AVENUE,,,ADDRESS,QUEENS,,,Closed,11/02/2013 05:24:07 PM,10/30/2013 09:15:11 AM,06 QUEENS,QUEENS,1025889.0,203228.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7243926205,-73.8497759065,"(40.72439262049753, -73.84977590647703)"
26588574,10/29/2013 05:24:00 PM,,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,,,,,,222 TOMPKINS AVE,MARCY AVENUE,INTERSECTION,,,DSNY Garage,Open,,,03 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26580687,10/29/2013 05:23:56 PM,10/30/2013 06:58:49 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Closed,11/06/2013 06:56:05 AM,10/30/2013 06:58:49 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26583001,10/29/2013 05:23:54 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,Cars Parked on Sidewalk/Street,,10469.0,3332 PEARSALL AVENUE,PEARSALL AVENUE,GIVAN AVENUE,BOSTON ROAD,,,ADDRESS,BRONX,,,Open,11/02/2013 05:23:54 PM,,12 BRONX,BRONX,1025294.0,257519.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8734091424,-73.851590681,"(40.873409142436756, -73.85159068104637)"
26587252,10/29/2013 05:22:15 PM,10/29/2013 05:22:15 PM,DOB,Department of Buildings,BEST/Site Safety,Safety Netting/Guard Rails - Damaged/Inadequate/None (Over 6 Stories/75 Feet),,10010.0,60 GRAMERCY PARK NORTH,GRAMERCY PARK NORTH,LEXINGTON AVENUE,EAST 21 STREET,,,ADDRESS,NEW YORK,,,Closed,,10/29/2013 12:00:00 AM,06 MANHATTAN,MANHATTAN,988044.0,208331.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73849629,-73.9863092155,"(40.73849628999299, -73.98630921545131)"
26581775,10/29/2013 05:20:52 PM,,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Individual Process Server License,,,,,,,,,,,,,Open,11/05/2013 05:20:52 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26583802,10/29/2013 05:20:35 PM,10/30/2013 05:22:39 PM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Closed,10/30/2013 05:20:35 PM,10/29/2013 05:22:23 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26584752,10/29/2013 05:20:00 PM,10/30/2013 12:00:00 PM,DSNY,BCC - Staten Island,Sanitation Condition,12 Dead Animals,Sidewalk,10309.0,,,,,VETERANS ROAD WEST,BLOOMINGDALE ROAD,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,10/30/2013 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,922878.0,139403.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5490923249,-74.2208355328,"(40.54909232488819, -74.22083553279816)"
26581643,10/29/2013 05:19:03 PM,,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,11373.0,51-55 VAN KLEECK STREET,VAN KLEECK STREET,CODWISE PLACE,KNEELAND AVENUE,,,ADDRESS,Elmhurst,,,Open,,,04 QUEENS,QUEENS,1016917.0,207448.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7360131596,-73.8821243213,"(40.73601315955848, -73.88212432130575)"
26586510,10/29/2013 05:18:50 PM,,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,11423.0,185-01 HENDERSON AVENUE,HENDERSON AVENUE,185 STREET,186 STREET,,,ADDRESS,HOLLIS,,,Open,11/03/2013 05:18:50 PM,,12 QUEENS,QUEENS,1047320.0,197150.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.707583184,-73.7725149404,"(40.70758318399508, -73.77251494044934)"
26582847,10/29/2013 05:18:26 PM,10/29/2013 07:50:41 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10009.0,230 EAST 2 STREET,EAST 2 STREET,AVENUE B,AVENUE C,,,ADDRESS,NEW YORK,,Precinct,Closed,10/30/2013 01:18:26 AM,10/29/2013 07:50:41 PM,03 MANHATTAN,MANHATTAN,989140.0,202165.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7215715907,-73.9823587414,"(40.72157159066813, -73.98235874137671)"
26584789,10/29/2013 05:18:23 PM,10/30/2013 06:58:48 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Closed,11/06/2013 06:56:05 AM,10/30/2013 06:58:48 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26586116,10/29/2013 05:18:06 PM,10/30/2013 02:02:17 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,10013.0,,,,,6 AVENUE,VANDAM STREET,INTERSECTION,NEW YORK,,,Closed,11/08/2013 05:18:06 PM,10/30/2013 02:02:17 PM,02 MANHATTAN,MANHATTAN,983216.0,203869.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7262499488,-74.0037305403,"(40.726249948822776, -74.00373054025768)"
26583378,10/29/2013 05:18:05 PM,10/29/2013 07:32:05 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11231.0,139 HUNTINGTON STREET,HUNTINGTON STREET,CLINTON STREET,COURT STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/30/2013 01:18:05 AM,10/29/2013 07:32:05 PM,06 BROOKLYN,BROOKLYN,984145.0,185647.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6762348862,-74.0003785425,"(40.67623488616279, -74.00037854252194)"
26585420,10/29/2013 05:17:24 PM,10/29/2013 07:12:24 PM,NYPD,New York City Police Department,Homeless Encampment,,Residential Building/House,11433.0,105-02 177 STREET,177 STREET,105 AVENUE,106 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,10/30/2013 01:17:24 AM,10/29/2013 07:12:24 PM,12 QUEENS,QUEENS,1044908.0,195635.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7034417429,-73.7812283123,"(40.70344174289935, -73.78122831231201)"
26586723,10/29/2013 05:17:00 PM,,DSNY,BCC - Bronx,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10472.0,,,,,WATSON AVENUE,CLOSE AVENUE,INTERSECTION,BRONX,,DSNY Garage,Open,,,09 BRONX,BRONX,1016831.0,240062.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8255301797,-73.8822764854,"(40.82553017967375, -73.8822764853715)"
26582063,10/29/2013 05:16:59 PM,10/30/2013 07:22:03 AM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11362.0,249-20 THORNHILL AVENUE,THORNHILL AVENUE,MARATHON PARKWAY,250 STREET,,,ADDRESS,LITTLE NECK,,,Closed,11/28/2013 05:16:59 PM,10/30/2013 07:22:04 AM,11 QUEENS,QUEENS,1058331.0,216937.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7618080316,-73.7325820878,"(40.76180803164589, -73.73258208781064)"
26587115,10/29/2013 05:16:04 PM,,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,11101.0,34 AVENUE,34 AVENUE,STEINWAY STREET,41 STREET,,,BLOCKFACE,LONG ISLAND CITY,,,Assigned,11/19/2013 05:16:04 PM,,01 QUEENS,QUEENS,1006285.0,214896.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7564889215,-73.9204644266,"(40.75648892145476, -73.92046442663572)"
26587161,10/29/2013 05:15:00 PM,10/29/2013 08:30:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Ped Flasher,,10467.0,,,,,WHITE PLAINS ROAD,WARING AVENUE,INTERSECTION,BRONX,,,Closed,,10/29/2013 08:30:00 PM,11 BRONX,BRONX,1020905.0,253117.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.861346324,-73.8674847397,"(40.861346323973066, -73.8674847396658)"
26585031,10/29/2013 05:14:44 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10573.0,699 WESTCHESTER AVE,WESTCHESTER AVE,,,,,,RYEBROOK,,,Assigned,12/14/2013 08:58:26 AM,10/30/2013 08:59:23 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,La Guardia Airport,,,,,,,,,,
26586089,10/29/2013 05:14:41 PM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contaminated,Restaurant/Bar/Deli/Bakery,11209.0,9128 5 AVENUE,5 AVENUE,91 STREET,92 STREET,,,ADDRESS,BROOKLYN,,,Pending,12/05/2013 05:14:41 PM,10/30/2013 09:35:14 AM,10 BROOKLYN,BROOKLYN,976221.0,164561.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6183547415,-74.0289207858,"(40.618354741530496, -74.02892078578292)"
26582040,10/29/2013 05:13:40 PM,10/29/2013 08:05:12 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10025.0,WEST 97 STREET,WEST 97 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,10/30/2013 01:13:40 AM,10/29/2013 08:05:12 PM,07 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
